¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(335.48, 7.41, 349.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04279
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.306
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75485
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83905
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92626
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01311
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10033
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19061
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28411
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38094
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48115
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58493
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69234
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80353
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91859
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76971
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.0123
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214818
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571013
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157012
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985383
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484623
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898481
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356222
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88841
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48189
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87888
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31631
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74479
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82883
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91586
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00598
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09634
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18659
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28002
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37675
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47691
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58061
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68795
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79902
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00497
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17638
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.99443
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247952
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713762
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327445
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125182
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502703
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918453
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378395
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902488
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4847
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8819
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33431
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73623
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82011
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90703
ÿ(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99699
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09014
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18418
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27758
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37429
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47437
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57802
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68529
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79637
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40021
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58092
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97879
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3209
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86157
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522553
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141515
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520684
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938299
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400445
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916056
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48783
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88529
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35263
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72913
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81287
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89965
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98949
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08254
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17884
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27676
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37344
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47352
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57715
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68443
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79545
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35349
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01776
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23174
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44997
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014647
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727602
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157749
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538558
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958031
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422342
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938957
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49133
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89972
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37133
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7235
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80719
ú(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89384
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98359
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07652
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17272
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27232
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37426
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47439
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57803
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68527
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79636
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.743
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47659
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79888
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583239
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173228
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825329
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173873
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556248
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977579
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444054
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96322
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49516
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91715
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3904
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71935
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80294
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8895
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97921
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07203
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16818
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2677
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3707
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47692
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58058
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68793
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79904
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45688
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95893
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3986
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720789
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337575
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83988
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18983
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573805
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997012
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465591
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987277
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49952
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93492
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40979
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71667
û(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80019
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88674
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97636
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06915
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16522
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2647
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36766
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47427
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58457
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6923
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80351
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87647
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46664
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03367
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86281
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507956
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854303
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20565
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591219
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016234
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486984
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01116
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51614
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95304
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42956
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71542
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79895
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88546
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97506
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06785
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16389
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26333
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36626
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47284
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58312
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69732
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80975
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21854
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77181
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70724
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009511
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560445
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86863
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22134
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608495
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035318
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508181
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03485
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53309
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97147
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44967
÷(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71564
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79918
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88568
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9753
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06808
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16414
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26357
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36651
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47309
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58339
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6976
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81582
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59725
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74083
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39616
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161088
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571722
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882782
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236843
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625556
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054209
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529169
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05834
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55029
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99021
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47016
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71733
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8009
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88741
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97706
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06987
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16598
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26544
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36843
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47503
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58537
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70423
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9771
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99085
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71287
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10717
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317659
(335.55, 7.34, 349.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58294
