¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(351.23, 7.11, 356.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64233
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266994
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352892
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450095
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572237
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78457
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190597
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649519
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17235
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644818
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315387
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14766
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14513
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39166
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13324
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88223
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65491
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323881
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374628
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427154
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481524
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537838
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596167
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656581
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719211
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784097
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851347
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921061
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993407
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068433
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146274
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2271
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311058
ú(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398252
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508196
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632672
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791166
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198016
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657933
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181906
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654821
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270627
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09455
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08105
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29468
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03745
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11177
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4543
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354634
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406101
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459351
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514537
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57167
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630847
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692142
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755686
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821553
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889785
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960542
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033972
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110109
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189159
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271201
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356462
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446836
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568103
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69499
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827935
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205943
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66689
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192181
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665771
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227139
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04303
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01894
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20697
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94485
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39294
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26134
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386258
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438461
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492529
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548515
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606476
ş(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666546
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728767
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793238
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860065
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929352
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00123
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075721
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153075
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23335
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31671
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403267
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506233
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629869
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75929
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894928
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214409
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676492
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203147
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677639
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184962
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992981
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95874
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13309
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85539
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69652
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07595
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418775
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471749
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526628
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583448
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642278
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703253
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76641
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831913
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899777
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970099
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04308
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118798
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197361
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278901
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363593
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451585
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567503
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693592
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825632
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964084
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223417
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686707
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214812
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690435
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174416
ı(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944463
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90039
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06159
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76891
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88405
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89793
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452192
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505983
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561683
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61938
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679127
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741047
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805215
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871703
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940641
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012079
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086211
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16314
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242948
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325833
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411911
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50773
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630649
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759314
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894119
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035501
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232975
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697517
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227186
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704197
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189765
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897439
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84388
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99241
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66541
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77302
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72697
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486512
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541157
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597746
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656337
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717041
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77992
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845081
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91266
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982661
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055318
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130643
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2088
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289993
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374245
ÿ(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461752
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570322
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695739
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827121
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964787
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109222
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260872
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708957
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240242
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718937
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206198
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851874
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78914
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92551
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55657
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.673
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78367
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521836
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57735
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634808
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694369
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756013
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819927
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886155
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954806
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025978
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099808
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176399
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255868
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338375
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424097
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513109
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634838
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762928
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897099
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037745
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185357
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340445
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721002
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254048
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734625
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223722
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807693
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73617
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86079
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45123
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5903
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1014
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558092
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614516
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672921
€(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73343
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796118
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861084
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928393
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998196
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070579
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145602
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223546
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304364
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388295
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475473
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576444
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701372
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832208
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969311
(352.02, 7.15, 355.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113092
