¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22421
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043707
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370177
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703832
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07977
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48767
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8608
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26047
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68368
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22487
û(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85564
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.547
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96984
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5199
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84578
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1039
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817549
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08173
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365647
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671602
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009182
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337969
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677261
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05101
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45644
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82976
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22857
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65086
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18433
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79362
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.469
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83279
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37234
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08246
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.177
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7981
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061029
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34345
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64762
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976245
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307327
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650993
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02265
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42562
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79934
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19576
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61876
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14434
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73267
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39213
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69935
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22881
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00482
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99867
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778193
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040519
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321336
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62381
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950478
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283295
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62509
ƒ(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994602
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3952
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76953
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1636
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58739
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1049
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67278
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31638
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56939
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08903
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92905
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71208
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75833
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020114
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299398
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600164
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924908
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259615
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599533
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966925
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36519
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74034
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13214
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55542
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05731
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61392
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24179
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05742
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95306
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8381
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58257
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738544
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999877
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277631
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5767
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899527
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236197
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574317
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939625
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33556
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71173
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10132
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52215
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00461
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55607
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16829
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97442
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84037
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74329
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50357
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718791
„(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979779
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256008
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553384
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875796
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213117
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549406
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912714
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30635
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68375
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0712
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48957
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9528
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49928
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10018
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89274
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75783
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65031
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42653
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699121
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95981
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234558
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530268
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852673
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190321
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524815
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886137
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27755
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65637
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04172
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45773
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90961
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4435
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03876
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81234
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67682
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55903
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35148
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12853
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67951
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939987
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213276
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507324
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829661
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167802
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500552
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859905
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24912
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62958
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01285
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4278
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87952
„(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38869
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97848
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73321
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61197
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4695
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27832
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04816
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659948
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920341
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192131
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484587
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806799
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145592
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476653
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83407
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2211
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60337
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98468
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39971
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85018
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33486
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91931
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6553
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56101
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38171
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20707
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04003
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640472
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900823
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171178
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463541
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784161
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123705
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453041
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80858
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19349
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57777
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95711
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37223
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8216
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29184
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86121
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57863
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51121
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29555
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13762
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05416
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621072
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881469
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150389
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442726
ˆ(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761628
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102106
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429772
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783445
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16625
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55275
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93019
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34542
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79374
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26169
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8042
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50319
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45937
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21476
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07005
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06894
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601742
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862269
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129774
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422026
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739281
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080833
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406857
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758676
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13942
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52829
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9052
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31925
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76666
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23234
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74826
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42896
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38844
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16203
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00425
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08438
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582494
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843215
(425.22, 9.62, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109325
