¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12312
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.779311
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.782296
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.786147
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.790869
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.796464
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.802938
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.810293
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.618087
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.191362
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.173364
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.156258
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.140029
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.124666
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.110153
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.096482
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.08364
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.071618
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.060406
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.158935
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.580467
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.984866
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.976414
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.756996
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.752184
‚!(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.748235
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.74515
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.742925
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.741558
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.741048
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.741397
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.742601
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.744666
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.747587
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.751373
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.756023
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.76154
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.76793
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.775198
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.558975
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.192046
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.174047
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.156939
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.140709
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.125343
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.11083
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.097157
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.084314
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.072291
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.061077
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.188371
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.615021
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.971382
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.962935
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.723914
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.719086
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.715119
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.712009
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.709756
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.708355
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.707807
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.70811
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.709266
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.711276
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.714139
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.717859
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.72244
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.727883
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.734193
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.741375
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.524293
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.193488
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.175485
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.158374
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.14214
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.126772
ƒ!(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.112255
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.09858
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.085734
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.073709
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.062494
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.217822
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.649624
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.958832
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.95039
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.692038
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.687196
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.683212
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.680079
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.677797
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.676365
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.675778
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.676041
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.677149
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.679108
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.681915
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.685574
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.690087
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.69546
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.701694
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.708794
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.490844
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.195688
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.17768
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.160563
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.144324
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.128951
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.11443
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.100751
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.087903
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.075873
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.064656
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.247278
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.684268
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.947206
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.938769
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.661342
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.656487
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.652484
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.649331
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.647023
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.645559
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.644939
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.64516
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.646224
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.648133
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.650887
„!(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.654487
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.658937
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.66424
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.670401
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.677423
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.458597
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.198648
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.180632
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.163508
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.147263
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.131883
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.117357
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.103673
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.090818
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.078785
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.067564
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.276728
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.718941
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.936494
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.928063
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.639461
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.633944
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.629277
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.625458
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.622481
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.620347
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.619054
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.618598
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.618982
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.620203
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.622266
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.62517
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.628959
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.634197
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.640287
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.647235
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.427521
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.20237
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.184344
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.167212
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.150958
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.13557
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.121037
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.107346
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.094486
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.082447
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.07122
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.306164
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.753629
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.926691
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.625927
ˆ!(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.619556
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.614036
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.609364
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.605535
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.602547
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.600399
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.599086
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.598609
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.598969
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.600165
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.602198
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.605069
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.60878
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.613335
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.618736
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.624988
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.397587
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.206857
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.188819
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.171676
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.155413
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.140015
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.125473
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.111774
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.098907
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.086861
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.075628
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.335573
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.788318
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.917787
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.606983
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.600611
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.595088
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.590411
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.586573
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.583574
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.581411
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.580081
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.579586
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.579924
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.581094
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.583098
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.585937
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.589614
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.594132
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.599494
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.605703
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.455933
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.212111
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.194061
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.176905
„!(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.160629
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.145221
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.130669
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.11696
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.104084
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.092031
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.080791
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.364945
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.823004
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.932624
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.588982
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.582611
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.577085
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.572402
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.568556
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.565547
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.56337
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.562026
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.561512
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.561828
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.562974
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.56495
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.567762
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.571406
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.575889
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.581213
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.587381
(415.49, 13.15, 330.09) (426.17, 12.06, 304.58) (8.74, 9.17, 13.93) Truck 5.625944
