¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(437.98, 13.85, 292.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977085
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291714
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621369
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983491
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383056
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464194
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00893
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6487
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4115
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35319
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47088
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89495
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43314
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05145
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70303
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47367
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18091
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57581
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62754
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16781
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73718
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243625
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476224
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727867
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000944
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295247
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625244
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987756
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387427
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842981
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01654
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65949
ı(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40316
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3346
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44018
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.877
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34602
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93002
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84677
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5155
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26048
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92263
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91872
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47292
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246171
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478977
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730848
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004188
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298689
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629018
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991912
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392493
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848631
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02576
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66995
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40444
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31545
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40858
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85612
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33168
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8062
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99461
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62688
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34334
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50702
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22023
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248664
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481669
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733768
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007361
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302038
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632691
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99596
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397406
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85411
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364826
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68012
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41607
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29568
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38235
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81617
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32301
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68013
æ(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1466
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78849
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62351
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97846
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251101
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484303
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736625
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009657
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305296
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636264
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999894
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402164
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859415
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37078
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68994
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42734
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27597
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3582
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7752
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31275
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55196
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30288
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95471
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20804
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.287
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253485
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486879
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739416
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011405
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308461
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639734
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003716
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406764
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864547
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376593
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.970387
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43826
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28862
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33344
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73322
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30089
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42185
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46357
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12569
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83233
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255811
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489394
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742141
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013106
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311531
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643102
Ø(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007427
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411207
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869503
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383205
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977889
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65783
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30084
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30802
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69022
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28741
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45347
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62877
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13122
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258082
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491848
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744801
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014766
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314508
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646367
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011024
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415491
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874283
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389582
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985117
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66734
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31265
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30582
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64629
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2723
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48848
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79862
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7534
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260296
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494241
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747396
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01638
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31739
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649529
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01354
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419616
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878884
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395716
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992076
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67649
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47255
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31914
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60143
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25566
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52132
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60743
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262455
¾(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496573
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749924
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01795
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320176
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652584
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015935
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423579
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883306
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401606
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.998756
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68531
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48275
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33198
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56364
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23742
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54683
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67993
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264553
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498843
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752238
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019475
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322865
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655534
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018239
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427381
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887549
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407252
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00516
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69377
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49255
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4223
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58303
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21764
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56028
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266595
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501049
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753601
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021282
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325458
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658379
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02045
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431019
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891607
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412653
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01129
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70189
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50195
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4333
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54793
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19628
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57067
¬(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268579
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503195
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754922
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023564
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327952
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661115
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022568
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434494
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895483
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.417803
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01713
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70964
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51094
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44383
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56135
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20142
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57793
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270502
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505274
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756202
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025757
(437.94, 13.85, 292.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330348
