¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(354.11, 9.22, 317.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.48867
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 13.18199
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.79076
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.74265
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.678965
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807961
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945025
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090938
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246498
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412737
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590676
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781629
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208492
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447968
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707693
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990324
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29895
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636108
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005241
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413246
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799627
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215239
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673645
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18158
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74752
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44506
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36421
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44604
˜(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93049
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84587
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.85013
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.79751
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.41746
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.37217
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.670164
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.79861
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935107
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080373
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235269
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400725
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577803
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767815
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972147
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192124
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428164
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683949
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962051
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265393
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597581
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962832
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366313
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740687
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150531
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602249
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10239
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65924
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3487
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23026
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28768
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75452
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61704
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.48638
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.42619
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.06708
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.02435
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661521
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.789456
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925366
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070027
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224201
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386938
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560431
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746315
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950628
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167311
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401377
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654924
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930464
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230936
–(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559807
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92127
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314521
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683107
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087366
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532587
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02525
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57328
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2557
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10022
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13417
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57627
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39591
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.14442
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.05665
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.73825
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.70173
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.652494
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777899
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911026
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05253
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20327
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364054
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536001
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720157
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925663
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142975
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375057
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626404
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899461
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197107
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522747
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880516
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263068
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62697
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025719
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464713
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950077
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4896
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16512
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97385
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98534
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39016
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.27719
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.82242
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.71021
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.62866
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.56898
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.635938
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760353
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892393
‰(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032751
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182184
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341567
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51197
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694444
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899452
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119022
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349198
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5984
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86903
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163916
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486454
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840575
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212816
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572083
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965607
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398472
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876829
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40813
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0769
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86804
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84101
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21001
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97535
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.51874
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.47865
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.52726
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.4848
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.619585
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743068
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874059
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013271
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161483
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319484
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48833
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670135
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873682
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093325
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32383
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57092
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839163
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131388
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450828
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801434
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163683
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518486
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906919
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333926
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805466
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32882
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99098
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76938
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70101
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03558
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78668
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.23478
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.25388
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.33854
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.40675
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.276478
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726038
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856039
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994104
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141056
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297758
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465108
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646593
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848343
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065992
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298916
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543949
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809906
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099444
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41591
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763089
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115753
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466204
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84968
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270983
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735926
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25159
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90729
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6734
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56515
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86664
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64307
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.30401
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.30617
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.3341
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.35319
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.260886
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.709316
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838265
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975265
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121014
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276359
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442298
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623425
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823384
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039071
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272312
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517478
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781142
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068161
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381655
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725492
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068904
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415169
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793821
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209597
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668171
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17642
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82578
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57997
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44912
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70294
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41986
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.37581
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.37371
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.36225
(353.34, 9.20, 316.49) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.3018
(353.34, 9.20, 316.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.245522
