¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(415.56, 14.45, 246.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199057
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.420249
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.735858
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.721712
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.708765
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.002377
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.894746
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.891781
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.890145
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.889841
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.890858
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42761
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594563
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772987
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964095
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169242
 (415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389972
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628143
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885831
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165454
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469886
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.617844
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.590277
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.564033
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.539092
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.515431
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.493035
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.471884
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.451959
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.433248
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.415735
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.399406
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.446981
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.671446
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.657476
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.644695
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.980927
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.074471
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.065277
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.057303
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.050543
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.044996
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422462
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589052
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767096
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9578
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162462
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3827
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620292
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877301
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156193
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459812
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.581861
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.554455
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.528365
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.503572
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.480054
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.457794
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.436771
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.416972
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.398377
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.380976
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.364751
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.543431
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.622811
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.609552
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.597471
ë(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.960275
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.352487
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.286051
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.221883
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.159911
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.100065
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417379
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583654
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761316
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951604
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155835
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375557
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61256
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868942
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147115
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449919
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775268
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.520102
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.494161
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.46951
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.446128
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.423996
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.403098
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.383417
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.364935
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.347641
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.38198
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.602823
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.58847
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.575298
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.576573
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.980418
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.378434
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.581822
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.51306
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.44664
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.38249
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412414
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578355
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755661
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94554
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149317
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368517
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860729
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138196
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440225
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765912
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.724412
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.46139
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.436875
 (415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.413623
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.391616
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.370836
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.351266
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.332893
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.430553
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.569094
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.569829
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.555564
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.542479
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.703762
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.295561
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.342223
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.332817
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.445842
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.755605
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.686652
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407528
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573153
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750112
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93957
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142914
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361635
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597537
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852679
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129462
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430684
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756804
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0992
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.858917
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.405639
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.382513
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.360624
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.340768
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.347781
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.481267
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.570166
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.553611
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.538248
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.52407
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.511063
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.836198
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.318167
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.307563
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.500753
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.708878
(415.16, 14.43, 246.34) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.12833
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.015093
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402767
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568032
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744643
é(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933738
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13664
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354901
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590261
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844797
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120882
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421359
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747964
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089516
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463915
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876034
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.64045
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.617822
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.596459
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.576345
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.557459
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.539793
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.523327
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.508052
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.493956
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.603498
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.974191
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.548322
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.401976
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.392559
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.283498
(415.16, 14.43, 246.34) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.23991
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398078
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563037
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739277
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13048
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348266
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58311
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837064
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112485
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412209
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739319
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080082
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453592
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864655
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.610934
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.588419
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.567163
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.54715
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.528362
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.510786
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.512703
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.621576
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.734822
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.852672
é(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.920991
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.981153
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.107814
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.499274
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.476022
(415.16, 14.43, 246.34) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.35562
(415.16, 14.43, 246.34) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.03503
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393461
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558132
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734055
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92238
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124454
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341776
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576117
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829475
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104249
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403216
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729677
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070938
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443541
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85358
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.641607
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.737178
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.715529
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.695147
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.751121
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.739169
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.756108
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.872515
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.155471
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.141449
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.128687
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.948233
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.297373
(415.16, 14.43, 246.34) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.360197
