¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33776
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06979
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.05539
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.04283
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.08622
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485056
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860777
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272723
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732309
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2496
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83967
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53512
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30647
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.38584
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.35214
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.32046
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.29077
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.26305
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.23728
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.21343
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.19149
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.17145
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.15328
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.13698
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.12252
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.10991
(378.60, 15.21, 300.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.12209
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510632
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888777
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303511
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770512
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29212
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89053
»(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59295
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38375
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.305
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37669
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.217
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99624
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71054
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07221
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536011
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916574
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334813
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808495
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3345
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94117
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65058
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46107
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3946
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48162
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41919
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33387
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07856
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.51485
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561265
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944284
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368987
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84638
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37671
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9916
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70798
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53834
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48422
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59489
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62662
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68254
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21846
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.21808
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586342
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971747
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403006
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884097
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41873
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04176
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76776
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61572
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57401
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74393
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83949
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02835
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68806
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.49181
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611273
Ï(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999104
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436772
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921619
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46057
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09163
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83954
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69301
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66385
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93124
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05797
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36565
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68469
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.77598
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636023
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028816
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470367
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958913
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50223
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14116
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91116
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77031
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75368
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12024
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15872
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5295
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78595
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 22.0711
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.22003
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.20064
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.81342
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660597
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059067
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503798
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995958
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54365
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19035
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98254
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8474
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84358
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31089
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32187
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62597
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.08092
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.05051
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 22.96275
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.70849
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.35523
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.33259
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68495
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089073
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536999
İ(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03287
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58488
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23923
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05346
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92444
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95498
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50296
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48522
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72374
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.86194
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.82304
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.26913
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.15519
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.30078
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 23.29264
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709692
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118891
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569929
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06951
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62578
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29823
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12008
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00133
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0817
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69646
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82502
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82287
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.65842
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.07187
(378.60, 15.21, 300.27) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 22.97889
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.01317
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.45737
(378.60, 15.21, 300.27) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 24.37291
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736532
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148458
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602625
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10589
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66646
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35918
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18646
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07796
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20892
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89128
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43573
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92328
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.38452
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.3873
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.00641
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.17782
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.61936
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763156
Ô(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177784
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635075
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14197
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7068
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41967
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25261
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15439
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33649
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04142
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58817
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02505
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.69737
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.32243
(378.60, 15.21, 300.27) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.32177
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.3483
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.33506
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789566
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206873
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667315
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17778
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74697
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47983
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3184
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23056
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46447
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15371
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64455
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11964
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.02316
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.88983
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.78981
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.52481
(378.60, 15.21, 300.27) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.48672
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81571
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235681
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699177
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21332
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78944
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53954
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38397
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31252
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59267
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26529
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69635
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1651
(378.60, 15.21, 300.27) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.3626
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.97103
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.86245
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.26482
(378.60, 15.21, 300.27) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 21.99898
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84157
Û(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26425
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730827
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24851
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84096
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59878
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44915
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39743
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72114
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38059
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7436
(378.60, 15.21, 300.27) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.76216
(378.60, 15.21, 300.27) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.0772
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.0561
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.93859
(378.60, 15.21, 300.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.33627
(378.60, 15.21, 300.27) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.11382
(378.60, 15.21, 300.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867197
