¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ (392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785171
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.229756
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.224005
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.2189
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.214434
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.210606
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.207412
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037118
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334192
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658606
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000532
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370842
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778474
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225784
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680782
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18454
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74535
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37722
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3049
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9758
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57168
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30989
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19404
(393.01, 14.80, 305.50) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 22.05488
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.193145
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.187335
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.182164
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.17763
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.173726
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.196753
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032191
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328805
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652719
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993581
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363215
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770076
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203913
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656605
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15774
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71544
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33969
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22661
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81781
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40547
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07238
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90349
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.157729
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.151863
×(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.146633
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.142033
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.13806
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.194915
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027332
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323496
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646913
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986788
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355771
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761839
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18273
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632833
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1314
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68606
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30676
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13085
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66457
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2444
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85427
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62447
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13594
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.154351
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.135664
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.117752
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.107603
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.103564
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.193129
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022541
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318289
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641227
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980134
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348479
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753798
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174833
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609517
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10554
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65726
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27441
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99464
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51594
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08662
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68326
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39226
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85092
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.226002
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.20698
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.188751
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.171298
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.154608
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.191395
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01782
¼(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313126
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635604
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973641
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341345
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748938
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167402
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58661
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08015
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62896
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24271
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86234
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37168
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9288
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51763
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15524
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54017
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08768
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.300824
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.281454
(393.01, 14.80, 305.50) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.26289
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278739
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504977
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749158
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013482
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308077
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63002
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967282
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334356
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744284
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160364
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564138
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05527
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60122
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21165
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7688
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2317
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77576
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35715
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97915
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92149
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80806
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68844
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870951
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066489
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276495
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502544
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746537
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010621
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303062
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624595
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961083
º(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327543
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739794
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153809
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54208
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03083
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57401
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18114
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70856
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09582
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62737
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20163
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80869
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54718
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21018
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04968
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686668
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869056
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064472
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274309
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500203
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743979
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007867
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298155
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619209
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955035
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322393
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735443
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147662
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531977
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00689
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54734
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15126
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63348
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9951
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48344
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05089
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64365
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24304
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35464
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51272
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684963
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867215
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062506
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272218
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49793
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741508
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005217
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293315
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613937
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949124
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318601
®(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73127
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141946
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525788
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983424
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52119
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10348
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5585
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9348
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34377
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89941
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48377
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05589
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48864
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8998
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8303
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683326
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86547
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0606
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270139
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495727
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739143
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002632
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288699
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608722
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94334
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31492
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727195
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136673
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52002
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960393
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49558
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03607
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48536
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87629
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23668
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75129
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3289
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87527
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26599
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78862
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1955
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681696
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86376
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058782
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268178
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493615
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736866
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00015
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285978
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603601
(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937767
¸(393.01, 14.80, 305.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311399
