¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(331.29, 7.41, 369.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06862
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.305332
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.283358
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.262597
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.24303
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.224646
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.207427
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.19136
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.176435
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.162637
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.149958
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.138387
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.127917
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.118537
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.110241
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.103024
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.09688
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.091806
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.087795
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.084845
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.082954
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.082121
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.033771
×(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.035043
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322307
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543445
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782831
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041467
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321755
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.407355
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.381534
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.356987
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.333694
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.311636
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.290794
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.271154
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.252699
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.235415
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.219287
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.204305
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.190455
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.177727
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.166113
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.155602
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.146188
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.137861
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.130618
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.124451
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.119357
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.115332
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.112371
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.110475
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.109641
(331.38, 7.42, 368.75) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.061103
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.062382
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323012
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54307
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782409
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04099
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321253
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.437334
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.41141
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.386765
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.363379
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.341233
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.320308
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.30059
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.282062
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.264708
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.248517
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.233475
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.21957
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.206793
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.195133
Ô(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.18458
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.175129
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.16677
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.159499
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.153309
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.148195
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.144155
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.141184
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.139281
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.138443
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.08971
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.090996
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323772
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54267
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781973
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040544
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320744
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.468674
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.442643
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.417895
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.394413
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.372174
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.351163
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.331363
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.312757
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.295332
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.279075
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.26397
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.250008
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.237178
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.22547
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.214875
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.205385
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.196993
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.189692
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.183477
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.178343
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.174286
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.171304
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.169394
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.168555
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.119618
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.12091
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324511
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542212
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781515
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040042
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320205
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.501404
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.47526
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.450406
á(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.426821
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.404486
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.383385
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.363499
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.344814
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.327313
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.310987
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.295818
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.281796
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.268911
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.257153
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.246513
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.236982
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.228555
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.221223
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.214981
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.209827
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.205754
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.20276
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.200844
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.200001
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.150851
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.152151
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325263
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542146
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781057
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039581
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319675
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.53555
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.509287
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.484322
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.460632
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.438198
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.417
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.397027
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.378258
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.360679
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.344279
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.329043
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.314958
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.302016
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.290206
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.279519
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.269946
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.261482
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.254118
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.247851
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.242673
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.238584
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.235577
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.233653
Ú(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.232809
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.183436
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.184742
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326048
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54298
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780593
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039054
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319129
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.571142
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.544759
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.519676
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.495874
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.473336
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.452043
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.431974
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.413118
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.395459
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.378982
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.363675
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.349526
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.336525
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.32466
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.313924
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.304307
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.295804
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.288407
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.282112
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.276911
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.272803
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.269785
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.267853
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.267006
(331.38, 7.42, 368.75) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.217402
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.218716
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326824
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543821
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780129
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038542
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318575
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.608213
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.581702
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.556497
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.532583
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.509935
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.488537
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.468373
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.449427
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.431683
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.415126
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.399746
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.385529
Ô(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.372465
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.360545
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.349757
(331.38, 7.42, 368.75) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.340096
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.331552
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.324121
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.317796
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.312572
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.308445
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.305414
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.303473
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.302624
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.252778
(331.38, 7.42, 368.75) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.2541
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327616
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544671
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77963
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038015
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318027
(331.38, 7.42, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622409
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.620149
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.594819
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.570785
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.548023
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.52652
(331.38, 7.42, 368.75) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.506255
