¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 12.18721
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916405
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304228
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724959
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175982
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677716
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23578
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82676
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53777
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06934
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61281
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48226
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43583
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24404
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.19929
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.17409
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 17.54429
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 17.55042
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 17.55918
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 17.57057
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 17.99892
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.01599
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.0358
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648003
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829093
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023084
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231369
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455605
ö(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697611
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959579
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243968
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553764
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897173
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283053
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700335
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148718
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647326
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19628
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80811
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50521
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04535
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58658
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49949
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34534
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1908
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.12174
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.09671
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.39813
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 19.08098
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.53941
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.55199
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.56737
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.58554
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.60654
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639509
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819998
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013311
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220916
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444325
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685431
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946382
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229616
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538123
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87817
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262033
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676049
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121773
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617296
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15967
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78976
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47351
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02236
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56145
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51682
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2566
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13831
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.04733
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.02246
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 19.01941
 (395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.99311
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 19.00028
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 19.01379
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.69712
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.68501
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 18.6757
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631111
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811006
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003671
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210563
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433178
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673382
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933295
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215417
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522606
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859318
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241243
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.557612
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.749633
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.951835
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14371
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77171
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44268
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00032
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53733
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53419
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.07391
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.04416
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 15.97599
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 15.95127
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 15.97884
(395.32, 14.70, 305.65) (426.17, 14.01, 303.22) (8.74, 13.07, 16.65) Truck 16.00504
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622758
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802084
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994145
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200265
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422135
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661463
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920379
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201381
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507324
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841636
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.077615
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.051922
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.027587
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.00459
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.98291
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.131753
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.307254
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.49179
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.686036
é(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.890738
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08451
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03545
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48553
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614535
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793269
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984679
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190126
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411205
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649628
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907589
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.119255
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49218
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825038
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.083936
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.058221
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.033864
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.010844
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.989147
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.968753
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.949647
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.931813
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.915236
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.515594
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00109
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98512
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42227
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606388
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784558
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975333
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180111
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400372
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637967
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.715195
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.754196
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.794672
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.836663
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.880209
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.925353
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.972143
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.020623
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.996596
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.976179
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.95705
(395.32, 14.70, 305.65) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 7.939197
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47133
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59404
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91933
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9355
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.71543
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98354
ı(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.48217
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5983
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775897
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966091
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170143
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.326587
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.358265
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.391222
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.425486
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.461088
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.498063
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.536444
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.576269
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.617577
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.660407
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.704802
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.750807
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.858065
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87622
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4514
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68646
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83929
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63014
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.40729
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90458
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.41346
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.40235
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590296
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767358
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956912
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.152943
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.126723
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.101633
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.097782
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.128007
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.159457
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.192161
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.226148
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.261451
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.2981
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.336135
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.375587
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.436871
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.839952
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.909662
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.885548
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.863017
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76088
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76408
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.37169
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.61386
 (395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.60386
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.58921
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.44972
(395.32, 14.70, 305.65) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.4439
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582409
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758926
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947893
(395.32, 14.70, 305.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150622
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.143389
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.118224
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.094168
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.071205
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.049313
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.028474
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.008672
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 5.989892
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.008787
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.042717
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.077946
(395.32, 14.70, 305.65) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.421123
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.869531
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.844032
(395.32, 14.70, 305.65) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.820127
