¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.79709
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87052
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02304
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61833
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5394
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10082
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70366
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81115
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550557
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730234
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922609
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129297
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351914
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592334
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31834
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620368
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949634
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309924
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703806
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131116
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612802
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1619
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77409
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45909
Ş(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16743
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94985
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87658
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03019
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55473
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48541
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96832
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83888
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96812
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550541
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730139
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922507
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129186
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351796
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592206
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85162
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618389
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947478
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307544
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703189
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133867
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614041
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16332
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77007
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45469
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16899
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96103
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88308
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03783
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49174
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43228
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84212
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87041
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12999
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550574
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730098
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922463
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12914
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351745
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592151
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851042
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616503
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945415
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305308
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700694
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136776
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615441
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16071
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76626
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45034
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17022
Ó(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97276
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88994
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04586
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45802
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38001
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71724
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90438
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45726
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550649
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730111
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922477
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129154
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351762
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59217
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850554
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130513
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94348
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303179
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69835
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134467
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616938
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15747
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76259
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44622
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17177
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.977
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89718
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05437
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46267
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32858
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5938
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94077
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58564
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550712
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730177
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922549
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129231
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351845
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592143
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850151
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130076
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941634
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301138
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696115
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132012
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61542
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15441
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75919
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44231
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17372
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97924
Î(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9048
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06335
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46776
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27793
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47172
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97957
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83076
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550826
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7303
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92268
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129373
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351998
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592031
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849836
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129735
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434638
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299227
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694017
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129665
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612829
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15151
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75591
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43863
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17605
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98188
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91279
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07274
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47319
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20552
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35602
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15096
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550989
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730474
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922868
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129577
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352214
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59182
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849607
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129487
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434367
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297418
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692028
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127493
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610365
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1488
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75284
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43516
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17878
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98498
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92456
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08262
Ë(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47905
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13015
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29491
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30372
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551204
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730705
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923114
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129841
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352501
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591692
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849468
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129335
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434203
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29575
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690186
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125414
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60808
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14624
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74997
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4319
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18185
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98939
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93727
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09294
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48531
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05629
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23489
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36945
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55147
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730988
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923419
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130168
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352754
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591643
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849417
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129278
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43414
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767499
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688464
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123507
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605973
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14384
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7473
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42887
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18536
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00081
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95045
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10367
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49198
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98389
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12193
¼(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43741
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551786
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731327
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923782
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130559
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353065
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591675
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849452
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129316
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434181
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767662
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686862
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121732
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603963
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14167
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7448
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42605
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1892
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01265
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9641
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1149
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48685
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91298
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95826
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50765
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552152
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73172
(375.27, 7.39, 353.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924202
