¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177082
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545259
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851292
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184468
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551442
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953595
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387707
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874646
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41653
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02307
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6803
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41742
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25599
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11714
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12684
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53693
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56465
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97684
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77899
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.97593
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301779
…(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448549
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604546
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770634
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947762
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130487
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325784
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534915
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759387
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000914
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261456
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543328
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849163
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183984
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552367
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952187
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384643
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87128
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41276
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01884
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67785
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41467
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25283
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14158
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14648
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5792
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67035
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92676
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68839
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81705
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.79193
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301804
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448589
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604611
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770677
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946784
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129456
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324659
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5337
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758084
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999518
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259936
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541697
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848239
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1852
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553718
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951275
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382111
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868436
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40958
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0153
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67629
‡(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4129
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25081
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1814
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16782
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62297
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77918
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84625
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60156
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92142
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.89606
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301981
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448778
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604773
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770909
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945998
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128593
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32373
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53275
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757061
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998405
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258755
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540392
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849719
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186794
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555459
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950852
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380036
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866188
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40709
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01248
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67556
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41205
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2721
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22271
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19083
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66837
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75316
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76911
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51847
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.03031
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00471
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30228
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44911
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605142
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771269
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945415
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127987
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323073
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531992
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756285
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997571
Š(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25786
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542063
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851513
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188762
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557629
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950909
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378549
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864509
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40521
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01038
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67567
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41217
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30124
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26556
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21556
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71532
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69179
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69534
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43899
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14382
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11796
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302394
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4496
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605642
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771794
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945022
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127547
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322628
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531515
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755772
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997021
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258928
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544047
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853693
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191111
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560225
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951434
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377539
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863394
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40397
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00897
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67662
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41874
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33134
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30995
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24201
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76392
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63291
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61605
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36312
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.26204
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.23591
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302464
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450203
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606315
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772518
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944842
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127363
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322417
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531342
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755536
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997569
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261057
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546371
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856221
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193871
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563232
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952503
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377046
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862858
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40335
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00832
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67841
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42782
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36238
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35593
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27012
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83713
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57644
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52934
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82718
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80272
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78681
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302631
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450976
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607161
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773388
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944853
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127373
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322417
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531347
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755594
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999822
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263483
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549024
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859082
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197031
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566616
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954065
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378117
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862886
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40339
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00835
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68519
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43788
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39446
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40326
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30003
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05661
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52238
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44608
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93136
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90665
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88495
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302975
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451913
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608128
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773921
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945055
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127601
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322677
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531581
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757947
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002345
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266222
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551952
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862294
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200513
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569776
(423.66, 9.00, 363.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956095
