¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.24958
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72922
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316624
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53318
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766148
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017457
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289298
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584203
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905195
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255847
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640455
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064034
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532763
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05094
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61756
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25368
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97278
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81296
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7157
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73694
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60365
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76545
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02969
°(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53582
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.69524
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.66901
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.64622
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62685
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.61089
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.59832
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58912
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58331
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732045
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319232
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535993
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76921
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020768
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292884
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588081
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909458
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260519
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645537
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069644
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539007
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06116
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62957
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26719
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98812
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83667
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76145
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75312
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60444
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67324
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05782
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57147
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.04532
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.01855
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.99527
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.97546
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.9591
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.9462
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.93673
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.93069
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734896
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321934
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538891
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772345
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02411
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296508
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592035
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913791
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265231
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650719
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075357
¶(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545359
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06828
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64177
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28094
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00372
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86068
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80787
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75477
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60629
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58272
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0865
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60782
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.40993
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.38258
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.35878
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.3385
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.32175
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.30849
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29872
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29243
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122347
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324686
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541849
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77552
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027556
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300229
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596079
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91815
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270064
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656018
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081189
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551839
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07547
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65418
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29491
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02114
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88492
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85497
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75729
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60912
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56792
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11568
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64486
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.33879
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.31919
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.30311
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29052
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.28142
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.27579
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.27365
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.27498
Ÿ(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124936
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327447
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544839
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778717
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031038
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303992
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600162
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922619
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274937
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661398
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087141
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558433
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08282
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66676
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30909
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04243
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90939
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9028
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76073
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60826
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51952
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14545
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68261
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.12816
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.10876
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.09283
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.08037
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.07137
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.06582
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.06371
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.06504
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127585
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330307
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547868
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781993
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034573
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307826
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604301
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92716
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279911
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666831
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09318
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565096
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09026
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67816
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32348
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06395
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93418
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94197
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74758
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55608
µ(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46099
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17572
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72106
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.92468
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.90547
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.8897
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.87737
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.86846
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.86298
(330.81, 7.53, 366.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.92208
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.32604
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13028
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333175
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550965
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785327
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038146
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311723
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608566
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931769
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284946
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672408
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099274
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57189
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09784
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68668
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33811
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08566
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95919
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85653
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70203
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50533
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6932
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20657
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76021
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.14344
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.12406
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.10816
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.09573
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.08675
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.08122
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.9077
(330.81, 7.53, 366.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.90028
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132993
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336112
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554103
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788703
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041792
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315652
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612857
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936429
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290064
ÿ(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678024
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105511
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578792
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10556
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69532
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35296
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1076
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90343
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6816
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65772
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45603
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12581
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23789
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80005
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135771
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339043
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557297
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792139
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045504
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319681
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61722
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941194
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295261
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683734
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11183
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58579
