¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(381.14, 7.21, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39346
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978007
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248501
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54201
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860609
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197177
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565249
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969288
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414846
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870505
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30133
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77318
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29209
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86537
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50194
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2128
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98926
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82409
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74939
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77657
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88957
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08537
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31711
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60436
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95825
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03626
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283951
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499702
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731784
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982205
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253046
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546925
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865723
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202798
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57137
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976049
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422298
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876611
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30798
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78048
ÿ(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30011
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87425
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51185
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22384
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00094
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82822
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75408
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77133
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88361
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06679
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27641
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55423
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97147
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89225
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287321
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503287
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735698
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986389
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257615
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551909
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870899
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208472
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577601
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982862
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42987
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883036
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.315
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78819
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3086
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88367
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52229
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23558
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01168
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83331
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75982
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76733
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87756
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05004
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2381
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50676
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88394
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07986
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290689
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506931
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739591
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990619
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262183
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556848
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876168
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214202
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583854
‚(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989788
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4375
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889869
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32248
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79634
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31761
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89361
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53336
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24793
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01705
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83935
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76427
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76465
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86442
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03512
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20215
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46192
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79991
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47355
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294087
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510578
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74355
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994865
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266781
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56186
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881474
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21999
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590219
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996799
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445195
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897026
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33031
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80495
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32706
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90407
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54502
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26101
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02328
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84635
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76303
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76327
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85288
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.022
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1685
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39339
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72124
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33669
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297484
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514258
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747462
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999131
‚(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27138
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566861
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886848
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225868
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596643
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00384
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453018
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90457
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33854
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81399
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33702
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91513
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5574
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27585
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02827
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85089
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76295
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76316
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85094
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02104
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14782
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33662
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65717
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20456
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300911
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517916
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751442
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00339
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276014
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571908
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89229
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231776
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603125
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011003
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460283
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911254
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34526
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82065
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34363
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93175
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5767
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29749
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02884
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85157
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76399
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76433
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85292
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0104
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12967
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28268
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59632
ş(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.077
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304343
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52158
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755411
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00767
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280585
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576309
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896506
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23576
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60683
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014334
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46383
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915582
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34998
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82585
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34934
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94971
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5967
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3056
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03028
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85317
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76616
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76678
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85647
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99383
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11377
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23422
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51541
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95395
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307289
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524342
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757938
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009919
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282574
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57847
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898984
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238476
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609807
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017597
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467415
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920297
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35509
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83145
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36249
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9682
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6173
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30794
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03254
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85573
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76943
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77053
‚(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86161
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97921
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10005
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19106
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43623
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83525
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308774
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525941
(381.84, 7.20, 354.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759644
