¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(325.17, 7.46, 368.42) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.84518
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97335
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46888
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27659
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93867
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.91683
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.89772
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88132
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86762
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85659
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84825
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84257
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83955
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8392
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978632
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179858
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398324
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630972
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882238
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152745
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44894
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771933
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651742
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061803
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514142
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01563
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57459
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20136
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90902
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71413
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6382
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70949
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96599
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4601
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26587
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93058
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90876
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88966
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87327
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85957
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84855
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8402
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83453
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83152
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83117
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979186
ı(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180452
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398592
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631259
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882549
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153656
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449931
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276477
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649699
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05957
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511678
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01289
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5715
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19789
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90506
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70964
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63304
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70344
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95889
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45155
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24298
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92517
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90336
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88427
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86788
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85419
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84317
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83483
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82916
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82615
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82581
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979764
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181072
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398889
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631578
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882895
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154604
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933643
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274707
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647688
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057373
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509257
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0102
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56848
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19453
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90126
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70529
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62799
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6976
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.952
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44329
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2284
£(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92245
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90064
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88156
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86517
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85148
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84047
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83213
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82646
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82345
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8231
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980369
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181721
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399217
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631932
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883277
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619223
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932033
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272943
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645801
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055271
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50694
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00761
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56558
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19126
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89759
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70107
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62313
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69191
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9453
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43528
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21936
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92241
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9006
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88151
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86513
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85143
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84042
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83208
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82641
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82341
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82306
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980999
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182397
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399575
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632318
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053763
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61779
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930494
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271244
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643943
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053203
³(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504664
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00511
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56277
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18811
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.894
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69699
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61842
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68644
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93883
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42753
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21084
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92505
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90323
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88414
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86775
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85406
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84304
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83471
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82903
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82602
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82568
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981653
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183099
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399963
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632736
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32861
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616411
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928998
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269608
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642147
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051257
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502491
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00266
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56009
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18507
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89053
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69303
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61392
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68116
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93258
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42008
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20283
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93036
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90854
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88944
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87305
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85935
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84833
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83998
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83431
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8313
™(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83096
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982332
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183829
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400382
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061662
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327393
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615114
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927542
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268006
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64041
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049342
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500387
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00032
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55749
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18212
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88722
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68926
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60953
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67606
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92655
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41288
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19531
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93836
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.91653
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.89742
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88102
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86731
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.85629
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84794
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84226
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.83925
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8389
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983038
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184584
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814466
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060561
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326214
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613811
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926157
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266497
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638763
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04752
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498351
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998074
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55494
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17928
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88401
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68559
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60528
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67114
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92076
Á(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40591
(324.44, 7.46, 368.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18835
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.94905
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92721
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90808
(324.44, 7.46, 368.50) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.89167
