¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91283
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89066
(342.54, 7.04, 312.01) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.352525
(342.54, 7.04, 312.01) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.333466
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6255
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2153
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.78846
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.76555
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.74506
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.72697
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.71126
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811125
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046321
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293265
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524527
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772081
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037753
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305445
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592785
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902061
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235898
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770162
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31868
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87095
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44822
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99134
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59056
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23992
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.04983
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.0266
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.00582
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.98748
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 15.97157
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80981
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044935
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287345
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518177
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76529
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030461
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312879
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600731
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910654
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265042
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805394
Œ(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30114
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85143
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42006
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96037
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55631
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24657
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.32246
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.2989
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.27783
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.25924
(342.54, 7.04, 312.01) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 16.24311
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808532
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043586
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28155
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511982
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758656
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023334
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307981
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60897
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919543
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297419
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789725
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28384
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83218
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39251
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93006
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52289
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33529
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50102
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10093
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85751
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807271
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04219
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27592
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505957
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752221
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01641
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300541
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60688
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928717
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328202
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774243
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26668
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81312
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36557
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90048
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50065
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44395
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1785
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11055
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86976
„(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805975
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040812
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27045
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500119
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745958
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009705
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293344
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599112
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929678
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31431
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758945
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24977
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7943
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33922
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87152
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54559
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55377
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86489
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11942
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88111
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804716
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039451
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265157
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49444
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739898
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003199
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286345
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591541
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922051
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303553
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74383
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23304
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77571
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31347
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84324
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59109
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66473
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55983
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04696
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89161
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803447
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038098
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260011
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48897
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734013
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996881
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279537
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584247
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918144
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301396
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728909
…(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21652
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75731
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2883
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87709
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63713
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77682
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0239
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10038
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90117
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802186
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036768
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255038
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483652
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728346
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990782
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272947
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578397
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914487
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299415
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726739
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20021
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73921
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26373
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91819
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68379
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89004
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48841
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14181
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90983
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800969
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035437
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250207
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478504
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72282
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984877
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266612
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575205
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911022
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297566
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724731
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1946
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72128
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27821
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95973
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73098
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99562
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86392
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1479
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91757
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799723
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032131
†(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245582
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473522
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717506
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979186
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262255
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572255
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907812
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295909
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722904
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19259
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71169
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31552
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0018
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77871
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06726
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88116
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15323
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92442
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798483
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027908
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241103
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468742
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712379
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973662
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259678
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569469
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904782
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294432
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721273
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1908
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70969
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34681
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0443
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82706
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13913
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92452
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15784
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93037
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797299
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023839
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236763
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46415
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707455
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970452
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257294
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566909
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903536
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293086
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719774
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18917
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70788
ˆ(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34939
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08734
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91366
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21119
(342.54, 7.04, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00661
