°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.84, 14.46, 309.89) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.77761
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.284644
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.236697
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.191084
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.147019
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.104453
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.063334
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.023615
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.985254
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.948206
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.912433
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.877896
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.844561
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.812389
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.891674
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.872059
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.855305
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.841752
ü (392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.598194
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.584945
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.572453
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.560707
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.549699
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.53942
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.529862
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.521017
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.512879
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.505443
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.514234
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.866939
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.280284
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.287867
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.239729
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.193228
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.148307
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.104913
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.062994
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.022499
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.983387
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.945611
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.909131
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.873906
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.839901
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.80708
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.775409
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.850024
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.832344
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.815697
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.801939
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.555502
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.542341
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.529931
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.51826
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.507322
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.497105
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.487603
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.478808
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.470714
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.463313
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.535586
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.89182
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.293627
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.244531
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.197105
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.151293
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.107035
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.064282
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.022983
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.983089
† (392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.944555
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.907341
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.871403
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.836705
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.803209
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.770883
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.739689
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.813379
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.795761
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.77898
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.765836
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.514249
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.501174
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.488845
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.477248
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.466376
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.45622
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.446773
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.438026
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.429974
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.42261
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.557096
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.916903
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.251124
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.202734
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.155991
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.110837
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.067215
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.025076
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.984371
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.945051
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.907073
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.870396
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.834979
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.800785
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.767777
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.735923
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.705191
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.779344
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.761825
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.745141
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.488124
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.474387
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.461397
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.449143
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.437619
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.426811
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.416716
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.407321
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.398622
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.390612
ü (392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.383284
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.578759
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.942186
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.210141
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.162428
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.116337
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.071813
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.028801
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.98725
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.947114
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.908344
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.870899
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.834737
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799819
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.766107
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.733569
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.702168
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.671875
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.746477
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.729056
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.712464
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.449516
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.435866
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.422957
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.41078
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.399325
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.388583
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.378543
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.369202
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.360549
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.35258
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.345286
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.600574
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.967666
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.170629
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.123564
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.078098
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.034178
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.991749
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.950763
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.91117
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.872928
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.835994
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.800325
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.765884
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.732637
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.700546
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.669581
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.639708
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.714745
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.697419
ú (392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.680917
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.412207
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.398643
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.385813
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.37371
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.362322
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.351641
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.341659
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.332368
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.323761
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.31583
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.308571
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.62254
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.993341
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.132541
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.086096
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.04123
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.997888
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.956018
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.915572
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.876501
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.838764
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.802318
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.767123
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.733141
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.700337
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.668677
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.638127
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.60866
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.684116
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.666883
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.650467
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.376154
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.362672
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.34992
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.337889
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.326567
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.315947
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.30602
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.296778
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.288215
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.280324
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.322716
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.644653
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.019209
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.095835
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.049984
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.005691
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962903
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.921568
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.881639
û (392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.843069
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.805816
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.769837
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.735095
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.701554
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.669175
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.637926
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.607777
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.578696
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.733942
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.707804
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.355453
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.341316
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.327915
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.315238
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.303276
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.292017
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.281456
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.271583
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.26239
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.25387
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.246016
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.341948
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.666914
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.045272
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.060465
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.015182
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.97144
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.929182
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.88836
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.848927
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.810836
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.774047
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.738517
(392.18, 14.45, 309.66) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.70421
