¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(414.97, 7.91, 365.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86207
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125782
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634156
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18773
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81508
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51717
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03598
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90092
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87019
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9345
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98055
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05662
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16545
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36202
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67783
¤(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30232
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353106
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59851
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864699
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149421
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458447
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80549
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184506
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596231
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056175
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557471
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10177
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72009
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40901
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15783
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76891
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7347
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77871
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85448
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94576
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03324
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22379
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53547
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08955
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320992
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563725
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826902
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108025
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412727
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755247
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128996
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534495
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987464
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481898
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01714
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62663
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30295
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04332
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6394
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59084
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62613
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7309
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81964
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91105
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09644
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39656
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88219
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289121
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529214
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78942
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067042
–(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367449
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70552
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074137
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47351
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919643
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407427
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933823
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5347
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19873
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93093
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74435
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44529
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47676
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60979
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68588
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7916
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97698
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26104
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72512
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9697
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257918
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494984
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75226
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026471
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322612
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656306
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019922
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413272
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852707
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334044
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851797
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44426
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09632
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82061
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62294
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52079
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33045
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46548
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55494
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67478
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8579
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12882
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20339
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51649
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227082
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461032
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71542
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986314
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278219
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607611
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966352
ö(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353777
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786647
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261738
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771049
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35529
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9957
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71232
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50386
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39257
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36499
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30005
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4268
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56059
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5107
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28165
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66014
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31917
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196532
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427362
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678902
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946563
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234262
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559422
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913415
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295013
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721452
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190359
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691557
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26777
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89681
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60602
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38705
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26263
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21779
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31349
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5118
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68899
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88477
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13754
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51904
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12691
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166271
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393976
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642707
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907229
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190751
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511748
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861115
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236985
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657121
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118908
î(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613302
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18143
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79964
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50167
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27247
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12416
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07615
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15174
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3428
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54326
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75198
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.99695
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38152
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93957
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136301
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360876
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60684
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868303
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147682
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464589
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809451
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179683
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593644
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.048488
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536277
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09354
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70416
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39924
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15497
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99337
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9375
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99786
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17764
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39523
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62232
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85978
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24749
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77763
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106619
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328062
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571299
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829787
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105054
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417937
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758411
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123102
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531013
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979079
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460451
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00705
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61033
ë(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29869
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03572
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8673
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80178
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84736
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01622
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25201
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4748
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72596
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00033
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63013
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69287
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077227
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295535
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536083
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79168
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063642
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371797
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707996
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067238
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469223
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910678
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385818
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921923
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51813
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19998
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9187
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74378
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6689
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70014
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85842
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11202
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32513
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5954
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84973
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48653
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48152
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048125
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263298
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501196
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753981
