¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.728785
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.68385
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.909963
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76941
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99067
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23755
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53674
(416.74, 13.20, 329.34) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.97136
(416.74, 13.20, 329.34) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.04603
(416.74, 13.20, 329.34) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.05441
(416.74, 13.20, 329.34) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.05911
(416.74, 13.20, 329.34) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.07695
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348127
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724093
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136925
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.006921
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.690637
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.522208
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.440372
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.36727
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.326452
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.307261
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.289392
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.305317
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.330939
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.357973
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.427015
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.502566
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.602712
 (416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.750709
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.961497
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85995
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10136
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39283
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6988
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.831099
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696218
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106208
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502274
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.819877
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.64692
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.540909
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.466403
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.413098
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.393774
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.375785
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.383688
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.410004
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.43775
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.500178
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.577212
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.669205
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.819643
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.014483
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97111
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25522
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55331
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86644
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.789164
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.759284
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.730783
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.703635
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.67782
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.653315
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.630101
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.56935
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.502832
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.483369
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.465256
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.464705
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.491747
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.520237
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.575712
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.654292
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.737741
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.890719
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.068956
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12362
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41423
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7193
‡ (416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03985
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.748813
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.719067
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.690691
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.663665
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.637963
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.613565
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.590452
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.724586
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.601399
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.576174
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.557933
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.548466
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.576266
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.605536
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.653694
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.733888
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.816909
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.964001
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99769
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2812
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57862
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89098
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21933
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.710005
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.680389
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.652136
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.625226
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.635109
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.676482
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.719464
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.764094
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.710953
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.672319
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.653948
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.636944
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.663667
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.693755
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.73421
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.816086
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61308
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87716
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15389
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44408
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74864
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06858
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40512
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.672709
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.703081
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.742456
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.783405
ò(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.82596
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.870166
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.916062
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.963694
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.156911
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.771951
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.753448
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.736325
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.754064
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.785007
(416.74, 13.20, 329.34) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.817492
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50373
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7618
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03204
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31525
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61244
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92446
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2524
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59649
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.855313
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.895915
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.938129
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.981997
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.027556
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.074852
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.123927
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.17483
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.227611
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93683
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32741
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74633
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00519
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19008
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39895
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65125
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91529
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19196
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4817
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78159
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09643
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42739
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89116
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.055975
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.099593
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.144909
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.191963
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.240803
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.291473
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.344025
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.398507
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.454976
Ê(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87554
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26184
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67607
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09524
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29851
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54531
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7998
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06591
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34461
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63685
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94354
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26566
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6878
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34636
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141176
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.315012
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.363718
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.414263
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.466691
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.521057
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.577415
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12354
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45824
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81552
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19766
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60729
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10806
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43341
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68168
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94138
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21333
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49826
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79713
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11085
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49253
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13254
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114765
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468451
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.595594
(416.74, 13.20, 329.34) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.649962
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752085
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27066
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76064
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07172
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40306
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75668
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18031
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66259
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1594
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56836
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82201
±(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08745
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36544
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6569
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96267
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30467
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92712
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60488
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088314
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439555
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823994
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246631
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713323
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23117
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71282
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02094
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3813
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79802
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2483
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73624
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20948
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68822
(416.74, 13.20, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9667
