¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36692
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.21818
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.161451
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.12228
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.148057
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.211671
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.277529
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.670164
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.624093
¶(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.632009
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.701846
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.77414
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627344
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806175
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997669
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203183
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424274
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662739
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919005
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669103
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990789
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34354
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739695
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176823
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661459
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17039
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73648
(394.31, 13.84, 248.26) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.966722
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.569808
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.294428
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.235443
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.178504
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.161995
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.212324
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.277018
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.343994
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.70618
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.71149
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.78136
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.853691
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623991
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802591
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99383
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199059
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419833
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657826
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913285
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190814
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983878
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333437
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728614
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164496
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647785
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15562
(394.31, 13.84, 248.26) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.44363
(394.31, 13.84, 248.26) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.01236
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.374643
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.313307
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.254085
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.201396
¬(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.215202
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.278778
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.344598
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.792381
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.794894
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.864863
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.937298
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620708
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79908
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990067
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195019
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415483
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652335
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90768
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18473
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97712
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32348
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717651
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152419
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634353
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14115
(394.31, 13.84, 248.26) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.15467
(394.31, 13.84, 248.26) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.06006
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.395195
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.333594
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.274118
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.244279
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.282772
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.347484
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.41448
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.882321
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.952454
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.025062
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61749
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79564
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986382
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191061
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411223
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647083
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902186
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178766
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4796
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313861
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706829
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140467
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621117
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12695
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68796
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.581681
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.417196
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.355314
­(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.295564
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.288974
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.352623
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.418522
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.973877
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.044245
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.117095
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614341
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792274
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982774
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187187
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407053
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64211
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896804
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172926
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473239
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304533
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696183
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128714
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608027
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11304
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67246
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.505056
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.440662
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.378477
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.334188
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.359987
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.424833
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.491972
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.140345
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.213512
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611259
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788978
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979245
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183397
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402973
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637239
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891538
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167209
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467013
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793693
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68573
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117132
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595161
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09944
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.92716
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.530341
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.465615
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.403109
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.382137
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.433388
—(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.499485
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.567913
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.314439
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608246
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785757
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975794
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179692
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398577
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632476
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886382
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161616
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460923
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786181
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675381
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105703
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582478
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08612
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.722701
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.523082
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.492075
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.432048
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.444158
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.509255
(394.31, 13.84, 248.26) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.576658
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.419996
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46119
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6053
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782609
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972421
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176071
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394006
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627818
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881342
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156145
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454968
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778827
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13332
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09448
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570009
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.8871
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.650706
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.569355
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.490769
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.414858
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.390825
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.455727
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.53033
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94059
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5136
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.873
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602423
Œ(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779534
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969127
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172535
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389538
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623263
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876415
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150799
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449148
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771631
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125432
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083417
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557729
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.784673
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.699717
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.617642
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.538361
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.508887
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.570327
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.64558
(394.31, 13.84, 248.26) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.77286
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93455
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54319
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59385
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599615
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776532
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965911
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169083
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385174
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618814
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871603
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145578
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443463
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764592
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117716
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50582
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545633
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.836563
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.750822
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.667994
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.632486
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.689906
(394.31, 13.84, 248.26) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.765902
(394.31, 13.84, 248.26) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.82523
(394.31, 13.84, 248.26) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.91779
(394.31, 13.84, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92934
