¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(427.92, 15.10, 247.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273519
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01762
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2871
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563993
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857974
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177047
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524427
ö(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904004
(428.38, 15.09, 247.40) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.918917
(428.38, 15.09, 247.40) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.890286
(428.38, 15.09, 247.40) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.863158
(428.38, 15.09, 247.40) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.83751
(428.38, 15.09, 247.40) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.813321
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79849
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.59078
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.45381
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.37688
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.31977
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.3018
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.28751
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.32128
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.35684
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.43888
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.53609
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.71185
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00187
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524116
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759042
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012563
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281586
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552681
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845726
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163719
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509905
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888103
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191236
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592384
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09037
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64455
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88378
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.93694
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.70075
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.55196
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.47376
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.41056
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.39242
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.37587
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.40879
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.44505
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5254
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.6243
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.7996
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08868
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519781
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754347
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007466
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271399
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541461
í(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833583
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150518
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4955
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872351
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186306
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640697
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14397
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70441
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80799
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08143
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.81496
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.6537
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.57417
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.50456
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.48622
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.46951
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.49933
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.53631
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.61487
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.71554
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.89033
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.17837
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516137
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750089
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002549
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261093
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530324
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821542
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137406
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481243
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856747
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230558
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689574
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19827
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76502
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73281
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.23228
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.93359
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.76104
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.67823
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.60187
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.58334
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.56645
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.59299
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.63073
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.7074
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.80992
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.98414
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.27106
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513805
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747592
ì(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99988
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255485
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523623
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813557
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128004
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470109
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843682
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265974
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734984
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25323
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82645
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65825
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.38983
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.05684
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.88064
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.7861
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.70656
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.68388
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.66681
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.68989
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.72844
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.80309
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.90753
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08114
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.36683
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511497
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745098
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995547
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250198
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517928
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807386
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121291
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462814
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835739
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265371
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734318
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25487
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80046
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51576
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.60898
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.1849
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00488
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.89792
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.81691
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.78799
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.77072
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79015
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.82953
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.90206
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00851
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.18143
á(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46578
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509128
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742577
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990488
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244971
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512331
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80133
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114711
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455647
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83519
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264774
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733666
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25416
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73632
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34667
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26494
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.318
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.13396
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.01385
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.93131
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.89578
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.87832
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.89389
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.93415
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00442
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.11296
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.28514
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.56803
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506782
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740027
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985441
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239857
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506744
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795297
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108173
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448543
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834725
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264269
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73309
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25354
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67372
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18213
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0725
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.47797
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.26812
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.13407
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.04993
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00742
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.98975
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00125
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.04242
ç(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.11029
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.22103
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.39239
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.6737
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504372
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736899
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980405
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23477
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501281
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789374
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101762
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441529
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834198
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263824
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732587
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25299
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61265
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02208
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88573
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.65329
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.40757
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.25875
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.17293
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.12305
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.10516
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.11236
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.15448
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.21981
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.33284
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.5033
(428.38, 15.09, 247.40) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.78288
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501955
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732215
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975349
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229793
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495883
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783529
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095416
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434631
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833724
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263387
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732157
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25246
(428.38, 15.09, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55307
