¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02471
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.34939
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.32687
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515566
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741817
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986118
È(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252094
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540248
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853477
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195139
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569239
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009659
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503429
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00955
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5633
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30027
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16954
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13161
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03517
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58028
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66324
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08854
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 21.04408
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 21.01095
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.98106
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.95437
(412.96, 14.54, 246.02) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.93088
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51745
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745891
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992531
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258988
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547753
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861655
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204088
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579042
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018264
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513031
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04469
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60251
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34347
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21979
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33786
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27154
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18168
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72554
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08833
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51836
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751344
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998934
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265923
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555285
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86983
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213034
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588828
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026775
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522542
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07752
°(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64204
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38666
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27003
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55073
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51607
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82768
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78307
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08634
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521069
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754438
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005316
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272845
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5628
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878027
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221973
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598677
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035183
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531921
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08804
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68188
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42984
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32032
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64933
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76921
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10641
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8797
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08252
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523888
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757477
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009542
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279789
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57031
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886203
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230913
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6085
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04347
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541197
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09848
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.722
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.473
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37061
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7052
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03133
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3424
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08467
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07693
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526701
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760518
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012814
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285775
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577808
¹(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894427
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239871
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618332
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051695
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550371
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10879
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73823
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51611
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42086
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75961
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56384
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58098
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1044
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06953
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52952
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763523
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016046
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289302
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585336
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902622
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248853
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628163
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059795
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559376
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11893
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75521
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55921
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47111
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81247
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7322
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82196
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12032
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06033
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532258
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766505
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01928
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292796
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589684
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910794
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257822
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637985
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067771
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568329
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12894
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77262
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59277
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52134
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86374
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87601
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06537
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13466
¸(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04939
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535032
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769482
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02247
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296269
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593438
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917084
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266756
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647829
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075657
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577108
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14228
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78986
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60491
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57149
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91337
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96561
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31095
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14746
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06153
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537765
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772427
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02565
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299699
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597192
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921162
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27529
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657687
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083429
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585793
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15735
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80697
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61653
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62157
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9613
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01131
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53209
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15873
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08815
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540446
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775329
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028812
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303112
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600896
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925197
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279724
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667508
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091076
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59596
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17226
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82389
²(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62755
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6439
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99623
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05524
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52002
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16846
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11327
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543127
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778214
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031946
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306483
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60459
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929219
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284121
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673633
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099712
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609068
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18702
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84066
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63803
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65633
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02349
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09737
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50605
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17659
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05067
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545784
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781072
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035024
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309841
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608222
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933188
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288477
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67843
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108401
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622028
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20163
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85721
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64795
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66809
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.049
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13762
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50494
