¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788953
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60377
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27781
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.759591
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.740915
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.722976
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.705759
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.689248
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.14325
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.145297
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.147964
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517384
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774877
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054643
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.338987
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.31628
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.294798
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.274526
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.407676
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.712147
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.699463
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.687681
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.676794
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.666792
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.689979
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.164866
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.15001
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.136419
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.124084
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25423
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7769
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42028
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38194
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09176
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.788326
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.769489
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.751395
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.734029
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.717376
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.171439
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.173614
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.176415
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525164
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783292
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063836
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369666
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704419
(397.23, 14.29, 245.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.321591
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.723402
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.70893
ş(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.695378
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.682738
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.670998
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.796125
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.869238
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.945119
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.455433
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.439772
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.425426
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.41238
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31176
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83847
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4934
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80074
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81224
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.818087
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.799083
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.780829
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.763309
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.746507
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.200588
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.202898
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.205838
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534326
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791959
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073193
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379906
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715669
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.786231
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.70749
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.693064
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.679556
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.666957
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.655257
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.00345
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.141592
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.225082
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.311828
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.752262
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.737078
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.723248
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37184
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90278
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56954
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88948
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53626
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.848907
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.82973
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.81131
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.79363
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.776674
 (397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.802207
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.233176
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.236262
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.27229
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800824
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082866
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390462
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.558497
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.278584
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.692518
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.678136
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.66467
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.652111
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.640446
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.010519
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.441334
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.533624
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.629602
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.090198
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.074084
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.059379
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37037
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96991
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64881
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98003
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27103
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.880822
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.861467
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.842874
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.825028
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.807912
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.804332
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.264478
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.267717
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.275001
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811658
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092747
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.347954
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.037063
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.020819
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.678474
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.664134
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.650707
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.638183
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.626554
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.017814
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.539545
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.875303
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.982056
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.093249
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.439607
‚ (397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.423923
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36541
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02666
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73119
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85703
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03041
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.913872
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.89433
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.875558
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.857539
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.840258
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.823699
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.296835
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.300234
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.304282
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824058
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102879
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.008848
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.797379
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.781661
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.767022
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.846267
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.637657
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.625167
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.61357
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.602854
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.593012
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.17218
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.375128
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.499695
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.837352
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.820573
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36255
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02356
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79577
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73836
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83699
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.948092
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.928358
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.9094
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.891203
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.873749
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.857024
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.330281
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.333846
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.338067
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836709
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.833408
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.649859
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.6292
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.609653
Œ (397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.591201
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.573831
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.275492
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.703746
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.684826
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.666875
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.649878
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.724759
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.816182
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.956676
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.103546
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.25367
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36177
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02265
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73651
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62395
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66758
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.983526
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.963592
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.944442
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.926058
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.908427
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.89153
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.364848
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.368589
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.37299
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.726004
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.702947
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.681041
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.660269
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.640615
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.62206
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.999567
(397.23, 14.29, 245.31) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.330518
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.778963
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.137467
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.117283
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.098138
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.080016
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.340585
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.474172
(397.23, 14.29, 245.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.641401
(397.23, 14.29, 245.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.72842
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36295
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01993
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73381
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51368
(397.23, 14.29, 245.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54393
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.020219
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.000076
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.980726
” (397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.96215
(397.23, 14.29, 245.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.944334
