¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(399.93, 12.64, 329.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61737
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78148
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98753
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.386
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32869
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015971
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423456
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871062
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36493
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88422
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03267
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59209
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20814
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89757
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5787
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32221
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1329
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92487
€(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81867
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7544
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77653
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94775
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35358
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27381
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025466
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433876
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882543
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37764
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89481
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43678
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59923
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21601
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91527
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58695
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32452
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12563
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92687
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82097
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75061
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77227
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91501
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32151
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21911
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034637
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443938
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893634
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38993
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90512
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44819
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05007
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23063
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92764
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59529
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33257
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12273
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92929
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82365
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74746
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76878
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91112
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27767
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16459
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043484
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453649
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904334
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40177
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91515
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45928
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06241
ô(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67578
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93528
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60371
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34189
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12527
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93212
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82673
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74498
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.766
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90801
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24674
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11029
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462998
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914641
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41441
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9249
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47007
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07424
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68472
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35634
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61221
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35132
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12814
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9353
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82511
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74317
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76397
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9057
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24279
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04827
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060182
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47198
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924542
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42707
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93437
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48055
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08548
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69348
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36608
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05189
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36085
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13137
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93886
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82404
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74196
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76266
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8929
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23934
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98953
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068032
Î(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480598
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934044
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43926
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94355
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49071
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0948
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70206
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37563
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05635
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77835
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13496
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94281
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82356
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74143
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76207
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87851
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23638
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9536
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075541
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48884
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943133
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45094
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95244
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50054
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10238
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71045
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38496
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06088
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78336
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54981
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36069
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82368
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74157
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76004
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86505
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23393
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.59014
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082712
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496716
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951814
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46214
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96104
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51006
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1098
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71866
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39371
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06546
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78844
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56144
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3736
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22267
ƒ(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7423
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75194
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85246
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20955
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.23706
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089537
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504207
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960078
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47104
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96934
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51924
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11704
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72668
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40104
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07009
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79357
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57334
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38435
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23219
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.15177
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.14509
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.28196
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.61014
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.21423
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096013
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51132
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967922
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4783
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97734
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5281
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12411
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73451
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4082
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07477
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80535
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58552
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39422
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24218
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.15739
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.15119
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.28227
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.59937
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.19204
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102144
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518051
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975347
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48529
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98505
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53663
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13101
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74215
™(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41519
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07951
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82705
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59797
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4038
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25264
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.16346
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.15905
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.28361
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.59254
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.17052
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107919
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524397
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983014
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49201
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99244
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54482
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13774
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74959
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42201
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08431
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84842
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6107
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41366
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26357
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.17016
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.1675
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.28568
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.58645
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.14964
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113342
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530353
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.990792
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49844
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99954
(399.11, 12.62, 329.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55247
