¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(337.70, 7.26, 322.46) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.22502
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.2952
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.28426
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.69065
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.69516
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.92132
ú(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.18304
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.20984
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.22392
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.24045
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.25945
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.28092
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.30488
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.33136
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.36037
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026873
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298042
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593577
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913094
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261105
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642486
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062201
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531213
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06364
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66088
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06364
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8516
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75192
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84707
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12486
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.25943
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.19983
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.18107
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.86942
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.87006
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.87307
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.39059
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.39811
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.40794
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42008
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.43455
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.45135
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.4705
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.49202
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.51591
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.5422
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032948
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304447
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60054
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920609
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26933
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65152
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072172
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541417
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07508
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67375
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08099
©(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87137
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77458
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87306
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15591
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.04379
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.91443
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.89824
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.75171
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.74043
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.81455
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.72172
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.67541
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.68371
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.69421
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.70693
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.72186
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.73903
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.75845
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.78012
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.80408
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038937
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31075
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607393
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92802
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277437
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660429
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082003
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551419
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08629
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37127
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09809
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89084
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79697
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88902
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17737
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63854
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.15846
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.95177
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.31833
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.79142
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.86229
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.76897
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.67895
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.59218
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.50858
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.42808
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.35059
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.27606
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.2044
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.13556
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.1349
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044839
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31695
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614135
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935321
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285427
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669206
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091689
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56122
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09728
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38556
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.115
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91006
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81904
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9029
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.03601
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.04768
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.20986
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32008
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.37036
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.8451
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.91266
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.81877
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.72823
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.64094
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.55683
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.47582
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.39785
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.32284
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.25073
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.18144
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.11492
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050655
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323048
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620768
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942511
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293296
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677856
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101236
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570816
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74875
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39957
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13169
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92904
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.70502
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.7084
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.71354
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.0798
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.60004
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.16915
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42503
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.90151
—(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.96572
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.87122
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.78009
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.96604
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.39599
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.85381
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.34221
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.86425
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.42343
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.02375
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.87423
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056383
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329231
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627287
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94959
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301044
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68637
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110637
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.580206
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76089
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41326
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14808
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.63478
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.63362
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.63404
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.02502
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.45387
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.91928
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.55985
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.4824
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.76162
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.0215
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.92636
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.83462
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.02646
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.45999
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.92173
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.41441
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.94118
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.50557
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.11166
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.90453
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062018
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335338
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633691
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956553
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308667
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694749
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119887
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19108
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77275
Å(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.756827
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.750824
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.746282
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.809602
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.14369
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.50296
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.8903
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.37719
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.2665
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.3088
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.50292
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.08005
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.98425
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.89186
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.08928
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.52654
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.99236
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.48953
(337.82, 7.28, 323.57) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.3623
(337.82, 7.28, 323.57) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.35719
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.20321
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.93692
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067564
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341347
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639977
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963402
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316166
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702991
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128985
(337.82, 7.28, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20141
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.017358
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.008877
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.001756
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.111417
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.396581
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.701665
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.02877
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.40039
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.13651
(337.82, 7.28, 323.57) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.9867
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.5815
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.56573
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.14143
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.04492
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.95185
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.15453
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59569
(337.82, 7.28, 323.57) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.06577
