¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.84, 14.44, 266.64) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.42963
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31713
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91171
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89013
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87142
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86077
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84773
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83754
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83015
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965858
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225099
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505551
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809855
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14113
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503101
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900122
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337479
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821662
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18062
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51917
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88266
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27392
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6962
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25474
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92896
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68387
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18857
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70211
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28417
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8504
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82889
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81023
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79961
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78662
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77645
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76908
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951754
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209836
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488988
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79188
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121511
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481595
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876497
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311413
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792724
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14903
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48535
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84636
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2349
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72927
Ë(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27826
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87485
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62315
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13782
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67304
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25275
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79228
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77084
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75224
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74164
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72869
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71854
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7112
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937596
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194566
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472454
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773856
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101881
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460116
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852872
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285391
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763792
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11816
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45232
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81091
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19674
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78819
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31756
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89869
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5635
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11219
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64541
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22285
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73731
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71593
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69737
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68681
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67389
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66376
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.65644
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.65191
(380.75, 14.52, 267.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.65015
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638463
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871782
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122643
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393746
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687457
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006719
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354948
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710899
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048368
º(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414557
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813142
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21009
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71081
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91887
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25294
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10643
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649507
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885779
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137814
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41017
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705263
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026132
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376132
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732263
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071565
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439713
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840554
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21286
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78745
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00596
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3492
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29244
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662639
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899908
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153026
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426617
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723112
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045588
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397448
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753975
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095054
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465259
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868382
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21619
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86355
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07508
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44638
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4784
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675788
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914031
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168281
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443138
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741055
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065088
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418773
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776017
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118906
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491177
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879193
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22009
·(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91904
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13993
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54453
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688996
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928198
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183612
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459725
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75906
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08471
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440263
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798399
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143173
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517518
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883359
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22449
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97479
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23447
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64362
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70221
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942468
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198974
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47631
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777144
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104411
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461764
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821067
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167702
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544247
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888038
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22954
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03086
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3294
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74368
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715345
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956698
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214379
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493027
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795276
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124165
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483383
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844049
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192649
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571342
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893224
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23511
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08718
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4248
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84471
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728567
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971022
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229835
¸(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509732
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81346
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144006
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505063
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867409
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217954
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580187
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898922
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24126
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60973
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52058
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94669
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741787
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985353
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245306
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526546
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83169
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163904
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526866
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891068
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243582
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585995
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905173
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24796
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61695
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61674
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04178
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754995
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999718
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26085
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543362
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849946
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18382
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548713
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91502
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269588
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592321
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911977
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25524
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62473
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71144
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11616
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768192
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014138
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276418
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560249
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868327
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203889
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570639
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939309
(380.73, 14.56, 267.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295947
