¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(372.94, 6.93, 361.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437477
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98506
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02368
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06433
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10707
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15194
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19899
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24823
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29972
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35349
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4096
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46807
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664417
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885527
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125585
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387052
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672833
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986516
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323929
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700867
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135216
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619528
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158318
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648664
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17859
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6235
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0165
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44445
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80227
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83261
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86489
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89913
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93532
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97358
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01384
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05616
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10064
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14723
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19605
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24707
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30038
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35598
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41396
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65087
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870886
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109612
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36961
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653771
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965513
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30298
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678048
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109683
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587175
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12169
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628969
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1566
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59252
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98312
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4054
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75601
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78604
…(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81795
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85185
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8877
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92556
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96547
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00744
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05152
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09769
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1461
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19667
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24954
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30468
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3622
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637318
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856183
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093638
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352179
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634671
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944543
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282038
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655153
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084073
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554871
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085137
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609489
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13487
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5624
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95065
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37033
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71176
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74144
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77305
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80662
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84216
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87969
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91922
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96083
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00451
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05034
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09823
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14806
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20014
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25451
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31121
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623755
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841449
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077656
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334726
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61555
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923532
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261105
ƒ(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632255
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05548
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522586
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048643
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590174
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11333
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53309
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91911
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33624
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66947
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69885
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7302
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76344
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79864
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83579
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87467
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91559
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95854
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00368
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0509
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10031
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15201
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20592
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26218
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61015
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826731
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061656
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317294
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59644
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902535
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239534
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609314
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026807
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490377
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012217
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571078
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09203
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50464
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88847
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30314
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62909
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6579
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68862
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72126
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7558
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79234
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83088
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87145
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91408
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95883
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00572
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05476
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10602
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15955
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21538
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596563
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812023
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045652
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299838
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57737
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881549
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216346
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586307
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998156
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458245
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975901
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552148
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07094
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47703
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85871
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.271
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58829
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61722
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64801
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68042
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7147
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75096
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78919
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8294
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8717
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91611
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96263
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01131
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06219
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11533
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17076
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58295
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797268
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029642
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282367
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558272
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860557
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193202
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560912
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969527
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426126
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939674
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52139
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05007
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4502
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82984
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23056
ƒ(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54928
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57793
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60845
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6409
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67528
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71151
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74942
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78934
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83135
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87542
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92157
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96992
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02048
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0732
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12828
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569354
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782548
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013628
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264944
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539185
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839584
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170078
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535307
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940975
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394124
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903539
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480281
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02935
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4242
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80184
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17662
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51214
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54056
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57083
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60303
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63711
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67316
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71114
(372.96, 6.97, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75116
