¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(375.17, 14.90, 294.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244862
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34416
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28997
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723245
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900079
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089072
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29154
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509611
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749162
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008083
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288793
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594124
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927398
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292553
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694321
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138466
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631908
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18327
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80336
¸(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50093
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33494
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3086
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717319
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893696
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082268
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284242
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501128
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738925
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997036
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276839
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581074
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91313
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276876
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677036
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119337
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610625
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15945
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77649
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46635
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28062
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24529
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711432
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887444
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075561
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277071
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493426
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728868
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986107
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26496
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568191
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899016
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261429
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660026
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100467
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589611
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13594
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74996
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43227
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2271
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18289
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28466
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705685
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881277
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068968
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270027
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48584
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718904
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975351
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253277
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555467
¸(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885135
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246187
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643262
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081865
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568923
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11279
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72386
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3988
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17422
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1214
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20755
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699995
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875214
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062487
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263063
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478349
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710022
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964702
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241765
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542897
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871437
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231142
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626672
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063549
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54851
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08992
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69814
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36579
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12214
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06079
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13168
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694378
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869251
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056116
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256221
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471032
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702125
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95424
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230379
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53054
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857919
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216332
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610355
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045489
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528425
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06745
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67281
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33339
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08298
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00112
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05712
¹(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688914
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863409
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049852
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249537
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463844
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694372
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943916
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219173
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518329
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844574
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201708
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594263
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027698
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50864
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04529
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64463
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3015
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04668
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94231
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98377
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683541
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857662
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043734
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242966
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456741
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686781
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934859
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208125
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506318
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831438
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187283
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578428
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010145
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489145
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0235
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61688
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27015
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01101
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88436
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91171
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10902
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678236
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85201
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037696
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236486
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449825
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679306
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926751
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197228
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494463
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818506
º(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173136
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562805
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992867
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469954
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00206
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58957
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23934
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97593
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82732
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84085
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02533
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673055
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846468
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031759
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230138
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443007
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671968
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918877
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186481
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482779
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805772
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159178
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547404
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975877
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451035
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980898
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56272
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20902
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94149
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77843
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78848
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97438
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66794
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841037
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02596
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223914
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436328
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66478
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911128
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177472
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471257
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793185
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145397
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532286
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959125
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432425
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960104
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53635
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17927
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90767
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74373
º(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74811
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92676
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662964
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835714
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020273
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217815
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429782
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657739
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903501
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169213
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45994
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780832
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131838
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517356
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942666
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414157
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939663
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5104
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15001
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8744
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70974
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70846
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87999
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09726
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658049
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830495
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014679
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211836
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423371
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650824
