¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(365.20, 7.15, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277885
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966584
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440639
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941366
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32287
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71094
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13111
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57676
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07034
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84197
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09773
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11189
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2361
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14124
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54487
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88562
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24204
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6032
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08152
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76458
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32579
ˆ(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71217
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42166
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07302
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63843
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47513
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918568
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18898
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482583
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802367
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149894
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531665
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958414
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40829
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901394
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30087
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68722
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10542
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54254
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99557
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75716
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07405
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09147
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21993
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94013
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25571
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58537
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93008
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29071
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62214
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08329
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76913
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24506
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63157
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22248
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87564
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43488
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911413
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181251
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474144
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793155
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140884
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524155
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929834
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374019
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861628
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27937
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66401
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08034
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50916
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94455
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67354
…(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05073
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07161
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97624
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67003
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97753
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29677
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6304
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97928
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32638
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6462
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08969
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77877
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17072
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55762
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0331
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68852
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904172
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173362
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465575
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783832
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131661
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498972
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898959
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339879
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822102
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25838
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64138
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05579
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47659
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9094
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59114
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02774
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01281
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60451
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26702
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72384
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01922
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34237
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68017
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03351
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35212
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67556
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10104
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7321
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10295
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49053
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89597
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896808
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165418
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456931
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774366
…(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113527
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470971
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868141
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305841
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782857
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2379
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61925
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03185
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44487
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87513
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50994
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00507
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9219
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25002
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88334
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48185
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76591
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06536
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39265
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73481
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06932
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3831
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71042
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11766
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66997
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04168
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43025
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889416
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157359
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448178
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760579
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092554
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443054
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837453
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271949
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743825
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21791
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5977
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00849
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41392
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84179
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42994
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00054
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83391
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03302
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51777
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1746
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52464
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81249
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11618
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44782
‚(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79469
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10186
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41949
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7509
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13986
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61425
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98712
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881894
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149237
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435848
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745305
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071727
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415257
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806883
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238187
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7051
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19839
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57663
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98569
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38381
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80927
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35109
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0046
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74884
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94562
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16904
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79734
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29197
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57187
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86372
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17184
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50811
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83124
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13976
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46152
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7973
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16795
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.565
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874286
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138214
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421754
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730011
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051049
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387535
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776419
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20458
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666619
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16508
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55609
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96228
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35449
ƒ(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77764
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27344
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00885
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66657
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86116
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06307
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43782
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06755
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33991
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62378
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91983
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23255
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57077
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87061
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18326
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50933
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8475
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14358
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864494
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125207
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40768
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714672
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030476
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359929
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746075
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171088
(365.33, 7.05, 354.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628407
