¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336685
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3451
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44496
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42256
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88968
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55256
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414122
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02705
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09466
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69527
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14563
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62503
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14588
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6763
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24391
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86296
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21154
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71897
Ï(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51616
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40173
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3884
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49372
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47983
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95523
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62805
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404978
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0166
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1588
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7266
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17118
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65277
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17532
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69933
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26897
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88727
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20191
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74203
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54105
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42915
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42125
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5362
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.538
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00881
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70525
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394832
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0831
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22299
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75042
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19695
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68072
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19681
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72267
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28823
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90283
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19421
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76547
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.567
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45714
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45247
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5714
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58513
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06111
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78409
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383695
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19793
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28733
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77438
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22284
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70882
Í(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21858
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7403
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29206
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91874
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18839
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7893
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59338
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4865
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48423
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6072
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61876
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1144
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86464
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371599
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30788
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35174
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79848
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24893
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73716
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23497
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74409
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29619
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93495
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17881
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80924
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61812
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51634
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51758
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64361
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65314
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16866
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94686
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358508
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41245
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4041
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82274
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27519
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75898
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23874
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74821
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30065
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95152
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17042
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82922
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63744
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53851
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54571
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67875
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6883
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22382
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344473
Ë(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51133
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42669
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84714
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29712
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76451
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24282
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7526
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31023
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96842
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1639
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84967
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65956
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56046
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5703
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7065
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72418
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27994
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329508
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60408
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44944
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8693
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30232
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76791
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24714
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75728
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32314
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98428
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15923
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87047
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6826
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5851
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59537
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73479
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76872
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35045
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313589
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69028
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.472
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87428
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30768
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77082
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25173
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76224
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33624
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99866
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15585
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89162
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70604
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61121
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62303
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76362
Ù(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81706
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39083
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296774
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76954
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47672
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87935
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31318
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77391
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25658
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7675
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34951
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0132
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16863
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90778
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72539
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6344
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65083
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79473
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86607
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43142
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279031
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10658
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48153
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88453
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31877
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7772
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26171
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77305
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36296
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02794
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18315
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92379
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74302
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65402
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67284
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81958
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90216
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47273
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260372
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11118
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48651
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88988
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32449
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78069
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26709
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77885
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37655
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04292
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19797
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94013
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76113
Ô(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67407
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6953
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84494
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93868
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5147
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240875
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1159
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49153
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8953
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33037
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78436
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27166
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78498
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39032
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05804
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21306
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95679
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7796
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69466
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71824
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87082
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97575
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5574
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220463
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12069
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49667
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90084
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33634
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78823
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27586
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79404
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4043
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06742
