¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00763
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.32849
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.30805
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.40098
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.6981
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.6018
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.94138
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.89166
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.14707
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72913
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925274
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154948
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409556
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677179
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950216
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258227
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595558
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951692
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344173
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778788
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262623
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804452
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41526
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.109
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90365
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70392
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85303
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21514
Ğ(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84781
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.4809
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.33814
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.3177
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.41492
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.72454
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.22149
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.61206
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.57417
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.65068
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733451
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929916
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1598
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414842
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684592
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958222
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266992
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605627
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963088
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356762
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792763
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278226
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82198
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43509
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13161
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92967
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73626
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89111
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2606
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88831
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.48904
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.35055
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.33009
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.43151
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.75345
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.70256
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.55709
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.55297
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.96101
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737791
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93458
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164585
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420052
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692036
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966222
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275751
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615252
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97453
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369404
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8068
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293899
ã(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839592
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45502
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15435
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7774
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7688
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92942
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3064
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92899
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.50018
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.36572
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.34524
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.45075
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.78484
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.43901
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.11209
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.14766
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.65163
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742149
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939263
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1693
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425186
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699504
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974212
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284497
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624867
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986018
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382096
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820896
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309644
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857285
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47505
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1772
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80551
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80151
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96798
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35247
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96982
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.51433
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.38366
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.36316
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.47267
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.81874
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.23361
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.83338
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.85398
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.39273
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746523
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943963
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173942
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430243
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706998
Ş(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982191
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293231
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63447
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997547
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394837
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835047
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325451
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875055
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49517
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96977
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83378
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83443
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00675
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39882
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01084
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.5315
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.40438
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.38386
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.49726
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.85518
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.09332
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.60918
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 22.61246
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.18988
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750913
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94868
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178512
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43522
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714518
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990155
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301953
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64406
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009118
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407625
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849256
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341324
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892904
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51538
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99443
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86217
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8675
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96496
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44551
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05201
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.5517
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.42791
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.40735
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.52457
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.89417
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.02634
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.44579
Ò(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.42896
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.04953
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75532
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953417
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18301
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440117
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720583
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998107
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310662
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653637
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020728
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42046
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863517
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357261
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.910826
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25962
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0192
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89071
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90078
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81357
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49245
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09333
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.57496
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.45426
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.43367
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.5546
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.93573
(325.14, 7.58, 372.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 24.00884
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.35049
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.31391
(325.14, 7.58, 372.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.98127
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759741
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958167
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187431
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444936
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72585
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006043
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319354
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663196
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032376
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433339
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877828
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373256
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928819
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28139
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04408
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91944
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93419
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.61409
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.70624
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.82198
Ö(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.79152
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.55453
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.46282
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.58737
(325.14, 7.58, 372.55) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.9799
(325.14, 7.58, 372.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 24.73245
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765402
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962935
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191776
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449669
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731026
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013962
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328028
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672737
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04406
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446259
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892189
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389312
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946882
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30328
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06907
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94824
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96779
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.7201
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.9937
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.1613
(325.14, 7.58, 372.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.1299
