¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.719293
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294059
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524472
²(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77348
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043303
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33668
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655551
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988512
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353075
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74786
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20403
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639488
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07873
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091711
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297396
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527862
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777129
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047294
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660902
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994369
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359483
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758026
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213907
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627922
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06605
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095066
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300957
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531235
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780759
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051258
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345312
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666183
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000288
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365943
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768046
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217347
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616666
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05374
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098472
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304625
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534588
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78442
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055205
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349611
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67091
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0062
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372499
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775237
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207364
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605757
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04178
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101869
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308313
¸(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537942
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788041
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059146
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353923
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675577
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01222
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379064
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782481
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197639
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595203
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03023
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105319
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311969
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541294
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791656
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063063
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358198
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680271
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018268
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385695
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789811
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199307
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584965
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01898
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108763
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315717
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54464
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795274
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066981
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362465
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684924
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024354
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392378
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797159
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210863
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575066
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00812
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4839
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112293
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319437
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547937
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798869
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070889
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366714
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689597
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030485
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399108
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80459
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222815
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57691
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997651
·(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47239
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115793
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32321
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551279
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802467
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07479
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370975
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694233
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036688
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405897
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812074
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235178
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590279
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987526
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46123
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119331
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32704
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554578
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806035
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078673
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375197
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698892
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042913
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412712
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818352
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248013
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604145
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990404
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45048
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122881
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330848
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55786
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809585
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082567
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379433
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703482
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049165
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419636
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823919
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258103
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618464
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00591
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44017
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126458
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334727
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561154
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813169
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08642
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38362
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708111
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055525
µ(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426563
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829556
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264347
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633252
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02197
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44501
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130089
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33859
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564435
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816728
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090259
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387838
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712701
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061862
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433538
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835327
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2707
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648518
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03855
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46306
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133712
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342474
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567704
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820245
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094112
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392011
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717269
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068273
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440549
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841146
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277164
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664268
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0556
(397.17, 14.60, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48162
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389495
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49811
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601506
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70972
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82312
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941968
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066757
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197808
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355397
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565392
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790718
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033181
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294731
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577672
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88466
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228128
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655031
¼(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130098
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661866
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27035
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04071
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99488
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22004
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87575
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75766
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379605
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497837
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601237
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709449
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822812
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941677
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066418
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197477
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357323
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567434
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792913
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035578
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29731
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580445
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887663
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233152
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660596
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136306
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668818
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27916
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03706
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99055
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21542
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85245
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72041
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369956
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489402
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601319
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709545
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822923
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941794
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066538
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197595
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359533
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569786
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795488
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038304
(397.01, 14.60, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300257
