¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (377.45, 15.73, 283.67) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.21349
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.562813
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.790154
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.037807
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.308575
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819042
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001124
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195847
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404691
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629087
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870868
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132028
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409724
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.999737
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.974172
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.232847
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.217934
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.204016
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.108655
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.08762
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.089382
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.167375
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.514311
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.474087
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.435251
 (377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.397762
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.361582
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.326673
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.293001
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.260531
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.229234
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.396975
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.609872
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.841163
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.093295
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.369168
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823366
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005748
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200824
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409993
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634786
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877024
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138674
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411288
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.050247
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.024404
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.120231
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.039453
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.047539
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.058867
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.07131
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.086253
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.064865
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.562029
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.521187
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.481752
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.443685
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.406943
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.37149
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.337291
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.304312
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.272521
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.441984
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.658532
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.893945
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.961503
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.865636
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827821
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010433
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205869
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415418
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640606
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883293
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145474
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413071
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.102556
‡ (377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.076425
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344485
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.405466
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.377422
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.1852
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.161368
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.138635
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.11698
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.611479
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.569992
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.529933
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.491261
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.453935
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.417915
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.383165
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.349653
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.317343
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.488492
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.708848
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.813064
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.721051
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.632738
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832292
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015258
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211007
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420927
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646542
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889675
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150971
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415001
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.156726
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.130296
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.122054
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.47096
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.442586
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.240035
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.2159
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.192878
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.170946
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.662725
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.620565
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.579854
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.540551
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.502612
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.466
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.430678
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.396608
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.363761
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.536554
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.673536
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.58502
û(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.500033
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.442634
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836874
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020148
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216241
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426517
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652615
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896178
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152971
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417183
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.212826
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.186084
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.160488
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.53878
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.510065
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.296822
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.272377
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.249051
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.226829
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.715836
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.672971
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.63158
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.591617
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.55304
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.51581
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.479887
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.445237
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.411826
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.542285
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.456937
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.374969
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.322052
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.338864
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840329
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025125
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221567
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432237
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658753
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902859
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155126
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419501
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705388
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.24386
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.217952
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.609013
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.579945
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.55222
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.330865
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.307226
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.284698
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.770878
ı(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.72728
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.685176
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.644525
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.605279
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.567403
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.530854
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.495597
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.418739
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.336269
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.257046
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.20821
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.223543
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.267177
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843787
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030183
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226995
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438088
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665011
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909599
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157473
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422028
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708133
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.303697
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.277466
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.806285
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.652311
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.624232
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.391438
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.367476
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.344635
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.82793
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.783562
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.740715
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.699344
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.659401
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.620849
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.583646
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.30238
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.222521
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.145789
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.10064
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.11458
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.155425
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.209572
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847317
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034557
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232512
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443989
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671375
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914465
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159993
‡ (377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424768
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711071
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.365675
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.339107
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.687595
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.669724
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.698815
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.454179
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.429878
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.406711
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.88707
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.841899
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.798275
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.756149
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.715479
(377.50, 15.63, 282.66) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.676221
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.192735
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.115246
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.040781
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.998923
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.01155
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.049788
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.100975
(377.50, 15.63, 282.66) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.153987
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850896
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038389
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238089
