¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007089
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296663
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726099
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20802
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7293
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20463
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72586
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.295
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94479
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77319
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71882
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45175
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46989
¾(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24198
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44482
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81175
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.52715
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.52783
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.51267
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.52189
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.41299
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.42798
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.4459
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407002
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640653
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89051
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162443
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457841
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77983
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1322
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519328
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89436
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285261
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716566
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20002
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71354
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18739
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70696
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27898
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95753
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78798
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74985
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40674
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51148
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29308
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5091
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90057
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.46607
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.46837
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.45283
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.46198
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.35336
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.36826
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.38608
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404251
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63994
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888423
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158963
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454061
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775737
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127701
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514354
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88412
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274076
º(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709458
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19216
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69826
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17069
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68859
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2588
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97006
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80333
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78129
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36853
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55369
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34496
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57439
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95888
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.4099
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.41216
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.39624
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.40531
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.29697
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.31178
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.3295
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403458
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639136
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887491
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156304
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450222
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77157
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123122
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509321
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874069
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265451
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702553
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1845
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68345
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15451
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67083
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25375
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97713
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81919
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81319
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33202
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5965
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39762
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64073
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.35693
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.35914
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.34284
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.35185
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.24377
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.2585
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.27613
µ(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403246
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638246
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886563
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155288
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447017
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767362
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118472
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504216
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864157
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259294
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695755
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17701
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66914
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13888
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65368
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25629
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9846
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8323
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84547
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29759
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64015
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45106
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70809
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.30711
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.30927
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.29261
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.30156
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.19372
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.20837
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.22591
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40299
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637333
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885576
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154227
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445851
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763478
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113793
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499064
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856177
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253253
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689141
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16969
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65529
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12374
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64448
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25926
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99252
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84132
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87825
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26535
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6854
Ç(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50529
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16587
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.2604
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.26252
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.2455
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.25439
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.14677
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.16135
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.17882
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402693
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636385
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884574
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153116
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444672
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762177
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109208
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490803
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850808
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247385
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682651
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16254
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64196
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10919
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64765
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26279
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00091
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85085
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91743
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24645
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7332
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56061
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23994
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.21677
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.21886
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.20147
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.2103
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.1029
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.11741
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.1348
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402324
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635449
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883539
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152011
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443449
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760846
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107775
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483235
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845536
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241618
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676348
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15556
Â(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62911
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09608
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65122
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26679
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00968
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86864
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9615
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28813
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78349
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61793
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31516
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.17618
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.17824
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.16048
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.16927
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.06206
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.07652
(403.40, 14.99, 307.14) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 19.09384
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401908
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63445
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882476
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150855
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442191
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759475
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106305
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472186
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840143
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236025
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67017
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14879
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61671
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09975
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65525
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27127
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0189
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90252
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00612
(403.40, 14.99, 307.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33036
