¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9109
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09241
ƒ(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48547
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9121
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06557
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0379
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20316
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97172
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73441
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035794
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362967
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724255
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08961
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48241
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90877
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11525
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12774
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35838
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741145
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04302
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371587
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723982
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08682
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47943
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90553
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16564
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22079
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52447
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74792
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050312
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380193
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721473
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08415
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47654
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90237
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27628
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3144
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62646
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754724
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057579
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383134
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719056
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08156
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4737
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89931
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47244
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48284
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68339
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769052
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068802
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380962
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716755
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07903
€(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47097
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89633
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67231
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.688
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81058
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783805
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08895
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407057
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730202
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07788
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4683
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89345
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8759
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75854
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95517
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798635
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120942
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434122
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759263
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10921
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48676
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89531
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05818
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8303
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1009
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814667
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153027
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461436
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788591
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14079
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5209
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94817
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1262
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90342
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1858
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844376
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182443
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489018
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818263
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17274
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55539
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46761
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19538
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01229
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26154
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874159
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208415
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516848
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848169
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20497
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59025
†(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53323
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26582
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14452
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33771
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904002
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234573
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544937
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878384
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23756
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7238
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62799
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35209
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21801
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41428
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933946
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261047
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573297
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908888
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27043
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88017
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74931
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48216
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32802
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52185
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963946
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287699
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601912
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939666
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35605
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41001
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87275
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5585
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43996
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58805
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993983
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314569
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630763
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9707
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49966
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72229
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99833
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61889
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55291
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64123
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024131
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341699
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659891
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00918
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64639
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41782
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06367
„(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68084
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66684
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69517
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054251
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36904
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689281
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14112
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79639
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53885
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12352
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7443
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72443
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7498
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084476
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396662
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718913
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27575
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94971
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4052
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18485
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80938
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77513
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82939
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114696
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42446
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802625
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41312
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69604
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88075
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24764
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87599
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82649
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88872
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144985
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452504
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926212
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55325
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15625
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37943
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03928
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48713
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34734
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31921
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174855
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482504
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0521
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69621
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64465
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91068
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52718
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04966
‚(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83099
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7617
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94073
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201401
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596012
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18031
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84208
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01813
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79255
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54345
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63001
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26003
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22977
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26163
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228203
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71142
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31083
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98327
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31487
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01202
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83658
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22721
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80259
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70182
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63997
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9479
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28348
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809775
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3951
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02726
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51799
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23801
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53711
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88097
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39337
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13607
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11336
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26731
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339096
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866835
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45944
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03292
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72688
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.495
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29825
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63329
(423.15, 8.98, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00049
