¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732763
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82876
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6444
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20725
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5556
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88516
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27282
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69276
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16491
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66805
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18779
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.677
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19624
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93654
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278749
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492447
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722214
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969919
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237706
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528079
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843943
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190279
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580759
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011744
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498732
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04546
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64939
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29565
¼(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62407
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97401
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34756
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85683
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74355
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58032
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11136
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48755
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81415
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15724
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55869
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01193
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50592
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03226
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52809
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03892
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75301
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276865
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490431
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720033
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96757
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235168
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525314
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840927
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188713
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579029
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009841
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492432
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03842
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63868
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3043
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63665
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98737
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36179
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81131
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65989
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51776
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01841
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42073
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74577
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08579
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44341
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86388
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34913
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8659
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38419
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88702
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.57577
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274987
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488402
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717864
¸(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965248
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232656
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522596
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83795
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18714
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577307
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007907
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486113
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03131
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62801
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29221
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65018
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00178
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37715
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80659
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5778
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45669
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92826
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3256
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67997
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01709
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37154
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74457
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1975
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70505
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2452
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74031
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40462
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273146
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486414
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715759
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962934
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230156
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519866
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834983
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185559
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575558
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005986
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483429
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02422
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61737
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28017
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66472
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01726
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39096
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80261
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49721
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39713
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84093
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23342
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61666
»(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95102
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30245
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67229
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06559
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54958
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08122
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5987
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.23938
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271326
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484444
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713614
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960666
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227679
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517189
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832065
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183956
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573816
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00407
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48127
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01708
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60678
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2682
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68029
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03376
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40428
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79943
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48222
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33907
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75625
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14416
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55539
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88755
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23613
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60174
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96845
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41522
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92164
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46195
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07988
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269504
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482502
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711533
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958424
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225266
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514542
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829198
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182374
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572104
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002126
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479129
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01105
·(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59621
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25626
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69682
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05138
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41873
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80484
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47955
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28243
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67426
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05767
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46404
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82665
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17249
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53255
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8921
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31651
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78474
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3153
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.92595
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267728
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480613
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709475
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956189
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222836
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511934
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826352
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180809
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570333
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00023
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476959
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994656
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5857
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24436
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71437
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07004
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43434
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82149
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4777
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2392
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59481
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97394
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37568
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76831
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11148
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46619
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82282
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2214
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6844
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17575
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77744
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267259
¹(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478713
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707426
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953977
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220467
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509326
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824838
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179237
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568587
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998278
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474844
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972096
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57524
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23255
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73295
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08742
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45111
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83932
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4767
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19451
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53321
(434.42, 15.05, 249.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89291
