¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(381.62, 13.99, 260.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961636
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783665
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07864
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398148
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782815
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263141
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914492
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50759
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04451
º(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56937
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12234
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74709
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32313
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68428
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71966
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15221
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030779
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238742
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46258
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704113
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965477
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242216
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512218
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785458
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080564
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400241
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768793
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247483
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897963
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52595
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06486
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58332
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1339
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75989
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34914
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74809
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71649
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14817
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03233
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240413
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464386
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706062
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967577
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246595
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514066
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787441
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082719
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402568
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754842
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231911
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881219
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54476
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08567
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59797
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14615
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77347
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34494
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80744
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71337
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14416
¸(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032765
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241943
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466194
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708011
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969716
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251015
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516111
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789655
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085096
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405148
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752935
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216431
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864278
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56398
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10695
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61331
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15911
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78782
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34092
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80261
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71027
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14021
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032483
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24164
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466825
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70989
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971847
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255481
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518355
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792066
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087711
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40797
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756017
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201035
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847109
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58362
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12871
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62934
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17527
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80295
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33707
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79799
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70722
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1363
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94024
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032189
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241324
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466491
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709533
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97266
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258381
³(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520794
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79469
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09056
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411047
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759362
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18574
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829753
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57411
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14717
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64609
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19365
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81886
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3334
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79357
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70418
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13243
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28938
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031922
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241042
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466159
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709189
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97227
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257967
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534679
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800889
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093612
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414378
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762978
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170525
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812216
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55376
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16312
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66353
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2128
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83554
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3299
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78937
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7012
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1286
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28433
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031633
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240742
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465851
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708845
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971889
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25755
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556988
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824875
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113742
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426035
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766878
µ(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155419
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794465
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53318
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1797
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68167
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23274
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85302
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3266
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78539
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69823
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12482
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27933
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031371
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240434
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465535
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708489
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971523
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257143
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579646
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849277
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140045
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454485
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795586
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163876
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77655
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5124
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19693
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70053
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25346
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87129
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32344
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7816
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69531
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12108
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27438
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031099
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240148
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465206
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708149
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971155
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25675
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602672
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874044
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166771
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483414
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826982
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189677
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74041
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48374
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21481
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7201
¿(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27497
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89034
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32045
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77802
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69242
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1174
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26952
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030813
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239854
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4649
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707813
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970801
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256354
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617607
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899203
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193916
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512808
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858899
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216136
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70282
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44009
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24838
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75044
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30132
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91164
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31767
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77466
(381.57, 13.98, 260.29) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.46952
(381.57, 13.98, 260.29) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.45151
(381.57, 13.98, 260.29) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.43569
(381.57, 13.98, 260.29) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.42206
(381.57, 13.98, 260.29) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.4106
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030564
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23958
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464588
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707482
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97043
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255956
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618101
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92475
