¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1347
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635845
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005236
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40086
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834408
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25366
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60332
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93643
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28631
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66112
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92381
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45634
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67051
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89376
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12655
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36946
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55591
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72558
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89616
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02038
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14897
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28206
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41986
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56247
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71016
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86304
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02134
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177876
…(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428266
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697965
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989195
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304642
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649462
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01789
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414684
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849547
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29113
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64177
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97123
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32346
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70086
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8345
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51332
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72947
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95475
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18972
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42591
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59046
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76104
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93788
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0838
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21352
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34781
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4868
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63073
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77968
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93395
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09365
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188546
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439753
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710325
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002575
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319168
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663176
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030583
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428563
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864779
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32933
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6753
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00694
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36162
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74171
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74655
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57234
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79053
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01793
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25519
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46175
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62715
†(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79862
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97641
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1499
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28081
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41631
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55662
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70183
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8522
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00788
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16908
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19921
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451251
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722736
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016012
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333742
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67901
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043341
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442537
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880141
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36188
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70966
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04361
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40077
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78366
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66002
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47733
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85372
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08339
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32299
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49964
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66597
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83842
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01721
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20268
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35088
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48771
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62933
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77595
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92774
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08494
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31668
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209953
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462797
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735177
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029465
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348366
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694917
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062625
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459106
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895515
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37889
€(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74492
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0812
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44095
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82668
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57483
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38064
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91917
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1511
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37824
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53967
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70699
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88046
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06031
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2469
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42385
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56201
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70505
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85313
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00645
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18269
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5034
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220719
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474345
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747659
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04299
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362996
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710877
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082449
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480789
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917189
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39734
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78106
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11973
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48215
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87082
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.491
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28554
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98681
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22119
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41941
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58183
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75019
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92471
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10571
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29349
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4883
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63929
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7838
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93341
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08831
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3689
…(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69706
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231481
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485954
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760175
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056512
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377699
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726898
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102388
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502581
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941142
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42373
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79788
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14825
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52393
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91611
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38976
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19202
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05677
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29365
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46268
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62616
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7956
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9713
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15348
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34245
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53858
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71966
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86569
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01689
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24138
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56191
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89792
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242278
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497573
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772717
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070097
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392445
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742952
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122437
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524515
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96521
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4503
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80739
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15842
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5348
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93935
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37516
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10009
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97854
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34931
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50813
ƒ(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67266
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8433
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02014
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20358
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39388
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59138
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7964
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95073
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12058
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43388
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76212
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10636
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253106
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509239
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785314
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08369
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407186
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759025
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14265
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546573
(366.63, 9.87, 323.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989438
