¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.871166
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.286
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.19762
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243729
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.385349
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.537448
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135387
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328468
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537535
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764554
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0119
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28243
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579443
™(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907042
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270138
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674748
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12827
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605892
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034698
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487778
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990286
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5507
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17945
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31701
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94294
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53741
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.22635
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.11923
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.06506
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.84776
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.70363
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.6051
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.50992
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.42207
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.22377
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.363947
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.514443
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.10828
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299193
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505805
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730041
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974265
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241202
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534158
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856996
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214528
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612651
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058493
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518734
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944476
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393534
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885673
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43386
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04817
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09215
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66275
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27481
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.6512
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.16587
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.16256
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.05262
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.97122
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.89923
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.82986
ş(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 11.76304
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.204023
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342779
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.4917
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081524
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270309
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474501
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696008
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937173
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200612
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489517
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807732
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159875
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55164
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990026
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433678
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850599
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30164
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783732
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3202
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92061
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87542
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38638
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01988
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60684
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.2147
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.2287
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.30961
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.34821
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.2717
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.19794
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.12686
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.184488
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.321846
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.469216
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055093
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241736
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443566
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662445
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90057
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160573
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445565
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759212
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106085
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491668
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922759
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350688
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759029
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21084
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684479
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20959
ø(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79669
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71879
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12102
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77228
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36853
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.26576
(350.76, 8.75, 314.06) (326.43, 1.99, 304.25) (5.85, 2.95, 8.46) Truck 12.29651
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.165163
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.301145
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.44699
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028954
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213566
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413048
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629313
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86448
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121135
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402238
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711473
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053199
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432749
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856742
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269657
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669765
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111943
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587711
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10199
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67618
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5829
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86604
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53175
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13686
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42337
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.146049
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.280677
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.425023
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003135
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185728
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382955
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596644
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828891
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082217
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35958
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664475
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001195
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374875
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791927
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190572
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582705
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015659
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493475
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997229
ñ(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55907
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45049
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62093
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29802
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91156
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81888
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9593
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.127145
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.260441
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.403311
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.977627
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158211
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353191
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56438
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793805
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043927
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317575
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618239
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950006
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317962
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728262
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113395
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497783
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92184
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391907
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895226
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44521
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32152
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38517
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00611
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64194
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43525
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30692
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.10845
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240435
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381856
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.952419
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131041
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323828
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532569
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75923
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006145
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276202
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572705
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899673
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262045
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665763
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038008
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414984
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83042
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29044
Š(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795953
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33447
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19584
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23182
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54913
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35759
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1501
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.40618
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.29375
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.24024
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.19905
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.16723
(350.76, 8.75, 314.06) (321.10, 1.08, 304.07) (0.81, 2.16, 0.81) Human 19.14335
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.089964
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.220659
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.360654
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.927543
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.10425
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294874
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501158
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725089
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968937
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235445
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527894
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850175
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207081
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604445
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96444
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334188
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741298
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191697
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692535
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22674
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07337
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08562
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11754
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04904
