¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(399.97, 14.04, 248.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 7.793014
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880846
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159655
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463175
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310424
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698343
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136277
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622212
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16431
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7533
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39989
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1517
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9917
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9365
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02724
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30425
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51442
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35379
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17075
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.32024
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.31367
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3088
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.30563
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.30414
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.30433
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398018
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568623
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751248
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947177
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157877
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384118
š(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621474
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878233
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156816
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460083
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308039
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693785
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130326
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615562
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15688
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74519
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38593
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13579
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96804
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91724
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0104
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25911
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48522
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39578
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20269
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.39501
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38839
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38348
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38027
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37877
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37896
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397352
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567911
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750486
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946359
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156997
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381998
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619188
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875757
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154129
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457153
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788359
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69137
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124554
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609146
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14969
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73747
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37595
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12033
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94495
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89065
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98502
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21508
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45799
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43975
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23713
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29058
‡(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.67625
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.46087
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45764
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45611
(399.87, 14.08, 248.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45629
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39675
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567268
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749797
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94562
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156201
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379996
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617029
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873422
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151591
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454416
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785464
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148194
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118958
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602977
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14277
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73008
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36767
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10186
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92247
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86472
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94844
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17221
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43271
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48575
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27982
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.04741
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.74566
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.67337
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.47101
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.40285
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.38735
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396213
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566693
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749181
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944959
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15549
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378114
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614997
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871221
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149202
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45211
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782748
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145211
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113641
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597013
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13614
©(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72307
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35981
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08269
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90063
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83952
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91282
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1305
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.2038
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.18859
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35139
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.92196
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.81789
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.57984
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.50863
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.44326
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.51006
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395739
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566187
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748639
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944376
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154863
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37635
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613094
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86916
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146964
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449917
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780211
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142424
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541346
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591272
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12975
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7165
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35239
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06409
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87935
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81503
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87813
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.04193
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.02464
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.00962
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.32689
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.99817
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.89639
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.62003
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.54836
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.52143
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.63715
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395329
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565748
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748171
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943873
ˆ(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154322
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374703
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611317
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867237
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144875
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447761
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777853
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139833
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538471
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981528
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12362
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71024
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34536
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04599
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85868
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79121
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84517
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.86892
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.85184
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.83701
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.18748
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.0774
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.73727
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.66238
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.59025
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.64216
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.76881
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394984
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565379
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747774
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943448
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153864
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373177
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609667
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865451
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142936
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445769
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775674
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137441
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535408
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978552
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471853
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70439
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33874
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03404
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83862
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76808
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.821
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.05347
(399.87, 14.08, 248.33) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.85024
(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.6318
ˆ(399.87, 14.08, 248.33) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.27104
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.1387
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.78234
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.70694
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.66898
(399.87, 14.08, 248.33) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.77587
(399.87, 14.08, 248.33) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.27747
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394702
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565079
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747452
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943101
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152615
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371767
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608146
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863804
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141148
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443941
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773673
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135243
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532832
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975812
(399.87, 14.08, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468461
