¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(423.03, 14.86, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1988
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527355
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608558
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692671
·(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779759
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869905
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963333
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060067
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160313
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286106
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521963
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644841
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772425
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904877
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04255
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2234
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4624
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71445
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99036
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744184
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942975
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108423
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283028
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493732
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763568
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05486
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260898
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333264
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408226
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485801
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566116
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649284
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735364
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824518
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916882
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012512
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111643
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214333
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361467
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536837
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661407
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790794
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963058
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18835
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42565
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6759
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9523
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30599
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74023
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930174
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094941
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268869
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460399
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727692
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016104
´(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223185
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2948
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368922
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445645
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525073
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60732
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692498
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780653
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966583
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064582
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166146
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271427
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432494
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554228
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718288
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931036
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15485
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39055
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63911
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91601
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26733
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736252
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917778
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081879
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255078
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438107
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692274
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977878
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186715
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257591
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33091
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406837
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485444
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566813
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651085
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73831
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828682
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922247
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019223
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119686
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223792
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331703
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487915
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68911
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900536
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12295
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35711
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60404
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88153
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23056
·(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732255
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905722
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06919
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241722
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423997
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657356
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940166
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15153
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221632
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294222
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369377
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447163
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527721
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611093
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697429
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786846
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879475
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975415
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074806
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177835
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28409
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461297
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661341
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871495
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09256
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32532
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57067
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84878
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19572
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56731
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728217
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893983
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056882
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228723
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41028
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622841
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902946
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117488
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186921
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2588
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333201
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410239
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489959
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572511
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658002
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746508
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838206
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933153
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031341
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132773
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237929
¹(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414175
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634939
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84389
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06368
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29508
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53898
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81777
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16268
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53206
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724131
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88264
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044913
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216147
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397015
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58881
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866235
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084721
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153468
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224661
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298315
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374595
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453556
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535327
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619949
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707627
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798397
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891998
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988922
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089323
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193416
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353103
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609883
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817781
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03633
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26647
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50896
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78847
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13149
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49875
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718186
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871629
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033334
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203925
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384145
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574788
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830046
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053085
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121207
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19173
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264693
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340269
»(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418457
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499464
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58331
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669977
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759415
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852082
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948033
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047516
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150562
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29386
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579195
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793018
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01048
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23935
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48056
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76086
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10203
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46737
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708042
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860972
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022116
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192123
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371672
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561587
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794322
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022573
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090096
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159962
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232299
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307175
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384714
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464938
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547664
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633239
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721849
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813626
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908678
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007192
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109298
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236438
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518117
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769697
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986088
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21381
(423.37, 14.87, 246.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45378
