¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379446
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933004
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314707
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733722
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19377
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70117
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3129
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03148
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7912
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99382
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33375
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43641
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16474
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631023
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847555
…(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072597
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283917
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509418
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750609
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014475
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29821
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604098
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935206
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318689
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738039
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19851
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70641
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32432
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04845
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84939
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07984
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37944
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51493
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20691
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632709
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849333
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071462
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28268
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508124
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752135
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016116
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299953
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606002
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939039
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322881
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74262
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20357
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71201
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33594
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06163
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91822
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16674
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42366
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56504
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24903
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634435
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851133
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070508
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281701
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507717
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753886
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017985
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30198
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608151
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94313
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327302
€(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74751
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20892
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71789
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34775
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07505
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96199
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25445
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46627
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66085
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29104
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636185
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85307
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069755
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2809
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509535
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755851
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020068
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304231
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610607
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947432
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332006
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752611
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21458
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72415
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3598
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08873
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0057
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32711
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50731
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7409
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33295
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638046
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855008
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069198
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281378
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511605
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758035
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022423
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306763
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613326
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951953
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336919
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758048
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22054
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73074
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37208
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.106
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04941
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38028
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5467
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77386
…(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37474
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639899
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857028
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068819
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283485
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513816
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760434
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025005
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309531
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616323
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95673
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342151
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763741
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2268
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73763
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38457
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1297
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09309
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42123
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58445
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80671
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41641
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641841
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859079
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069976
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285763
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516258
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763042
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027793
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312553
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619597
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96173
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347573
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769716
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23337
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74851
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39722
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15362
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13671
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45597
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71995
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8395
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45795
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638504
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858774
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072302
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288235
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518935
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765887
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030863
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315844
ˆ(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623118
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966938
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353281
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775975
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24023
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75998
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4101
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17777
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18027
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49064
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91044
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87213
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49936
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634626
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854577
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067462
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286833
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521432
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768948
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034127
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319367
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626921
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972408
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359256
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782505
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24742
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77158
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43089
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20217
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2238
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52519
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09951
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90461
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54063
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630798
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850491
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062105
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281134
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515357
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766329
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035892
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323132
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631011
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978086
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365432
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789275
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25488
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78339
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45243
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22681
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26723
„(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56299
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2869
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93698
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58176
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627017
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846435
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056976
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27566
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509461
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76001
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029128
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318814
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631589
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98401
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37191
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796341
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26269
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79534
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47419
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25165
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29871
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62156
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4723
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96921
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62268
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623234
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842377
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051976
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270354
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503798
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753968
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022587
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311802
(342.20, 7.00, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625325
