¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(426.85, 9.95, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41633
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6823
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42733
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580293
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779744
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987729
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213425
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462675
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730928
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020476
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296223
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592667
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912496
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256944
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597678
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944976
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31993
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72509
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14661
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60441
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14946
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00112
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82285
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61377
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36668
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574711
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773685
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981287
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203423
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451913
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719359
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007924
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283012
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578463
¸(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897179
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238077
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582666
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928839
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3025
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70641
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12641
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58245
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09889
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96249
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78718
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54682
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33694
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569222
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767766
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97496
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196355
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441285
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707926
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995595
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270115
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5646
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882215
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219709
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563609
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913279
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28575
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6885
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10699
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56142
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06986
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92456
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75271
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49837
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37608
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563824
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761974
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968787
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189767
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430869
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696708
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983465
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257573
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551096
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866282
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201749
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544926
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898377
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26963
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67133
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08843
¸(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54123
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05837
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88734
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71943
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46136
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41645
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55853
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756342
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962789
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183368
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420605
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685614
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971529
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245333
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537922
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850054
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184206
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526826
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884039
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2542
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65476
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07067
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52194
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04753
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85075
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68734
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42564
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45809
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553386
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750871
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956922
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177071
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412802
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674709
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959738
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233393
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525072
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834225
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167116
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509254
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866365
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23935
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63874
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05369
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5067
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03725
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8148
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65639
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39124
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50091
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1438
¶(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548306
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745497
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951246
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406265
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663986
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948176
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22179
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511598
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818813
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150474
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49227
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848007
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22519
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62339
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03749
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49833
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02762
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77955
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62665
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40792
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54503
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98512
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543389
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740321
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945696
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165092
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399905
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653419
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936772
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210478
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497632
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803787
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134248
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475801
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830242
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21165
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60876
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02213
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49076
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01857
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74778
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59801
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42852
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5904
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21946
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538554
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735258
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940292
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159342
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39374
»(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645228
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925566
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199471
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484061
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789143
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118434
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459861
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813063
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19524
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59482
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00752
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48393
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01011
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73827
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57055
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45004
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63705
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32207
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533798
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730349
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935073
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153707
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38777
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638834
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914551
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188261
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470818
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774914
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103066
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444443
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796438
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17728
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58158
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00105
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47789
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00228
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72944
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54421
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47244
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67326
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38535
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529181
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72561
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929996
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148289
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381968
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632607
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903682
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176275
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457937
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761095
¸(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08814
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429605
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780426
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15992
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56901
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99619
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47256
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99499
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72127
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52334
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49574
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70301
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44991
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524701
(426.97, 10.02, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721001
