¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨ (418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73861
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.100845
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.104468
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.109156
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.114914
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.121745
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.129654
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.138648
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.148733
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.159914
Å (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.172205
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441402
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687237
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972054
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326097
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89132
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48563
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10115
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 13.31201
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.55777
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.25267
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.2311
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.21142
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.29412
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.041986
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.037058
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.033184
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.030364
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.028594
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.027874
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.028203
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.029583
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.03201
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.035492
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.040028
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.045622
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.052278
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.060003
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.0688
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.078677
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.089641
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.1017
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442685
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710214
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996689
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394214
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90315
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48226
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1366
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39808
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.23568
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.21223
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.19069
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.18674
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.8625
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.976219
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.971232
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.967293
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.964397
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.962543
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.961727
Æ (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.961952
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.963214
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.965518
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.968864
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.973253
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.978692
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.985182
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.99273
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.001339
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.011018
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.021772
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.033612
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46439
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733438
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021552
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462632
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88489
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50975
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17188
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56004
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.19725
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.17383
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.15231
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.25952
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 13.4882
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.912666
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.907627
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.903626
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.900658
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.898723
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.897816
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.897941
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.899095
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.901279
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.904497
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.908748
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.914037
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.920369
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.927746
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.936177
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.945666
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.956221
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.967848
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486294
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756882
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046679
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531266
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81401
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54119
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20685
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72032
Õ (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.16084
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.13744
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.11595
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 14.71622
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 14.77656
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.851252
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.846162
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.842103
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.839068
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.837056
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.836065
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.836094
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.837143
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.839216
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.842309
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.846429
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.851576
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.857757
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.864972
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.873231
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.882538
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.8929
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.904327
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508459
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78054
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072028
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600134
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74028
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57245
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24165
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84957
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.1264
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.10303
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.08156
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56886
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44117
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.791897
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.786763
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.782649
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.77955
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.777465
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.776393
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.776332
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.777283
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.779247
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.782225
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.786217
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.79123
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.797264
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.804326
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.812421
¸ (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.821554
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.831732
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.842966
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530766
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804443
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112357
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669262
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98451
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.12767
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27617
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9365
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.09391
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.07057
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.04912
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73806
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63357
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.734538
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.72936
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.725195
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.722036
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.719883
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.718735
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.718588
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.719445
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.721306
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.724171
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.728045
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.732926
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.738823
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.745737
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.753676
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.762642
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.772646
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.783693
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553281
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82854
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173586
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738539
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00824
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.11673
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33137
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01898
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.06336
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.04005
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.01861
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91246
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.685329
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.679105
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.673888
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.669674
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.66646
Ù (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.664241
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.66302
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.662793
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.66356
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.665322
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.668082
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.67184
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.676599
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.682363
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.689136
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.696923
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.705731
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.715566
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.726435
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576045
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852869
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234936
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807961
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03156
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.15574
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.12661
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.09942
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.03471
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.01142
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 11.99001
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.00968
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.754
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.686418
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.621152
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.61602
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.612752
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.610473
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.609183
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.608879
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.609561
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.611231
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.613888
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.617536
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.622177
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.627814
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.634452
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.642097
