¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(337.95, 7.53, 341.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801001
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717733
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783036
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188548
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603854
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06123
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56839
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11903
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74625
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52583
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24469
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.016
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88507
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81492
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26647
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75887
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18013
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62585
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09805
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86112
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52592
¼(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518177
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741776
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982326
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241758
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522451
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826953
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158438
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520559
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59317
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768058
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187259
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602505
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05975
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56602
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1222
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73331
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51108
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28315
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05916
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93382
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84168
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2948
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73219
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1179
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55273
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02091
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6605
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3109
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509135
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732042
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971847
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230482
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510188
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813629
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143904
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504662
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501025
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753195
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186201
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601414
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05855
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56395
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12576
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73246
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49666
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31697
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10336
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98377
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87032
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32513
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74189
À(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12329
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53016
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95961
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44258
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10326
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78844
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50012
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722341
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961415
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2192
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497997
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800394
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129458
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372899
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40901
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738453
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172228
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600583
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05763
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56219
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12626
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73685
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48256
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35148
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14862
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47123
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90085
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35749
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75406
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13091
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53814
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96797
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42224
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9013
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57327
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095461
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712702
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951019
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208004
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48585
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78722
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115104
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22331
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325181
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723828
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156264
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603209
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05701
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56134
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12464
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74168
Ì(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46878
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35282
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19495
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50007
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93326
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39183
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76838
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14071
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54843
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97878
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42313
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7104
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36036
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07174
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08707
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294516
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940668
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196831
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473766
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774082
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100804
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102264
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309052
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709327
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140244
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602894
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05667
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56096
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12337
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74694
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45533
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33737
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24237
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49243
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96762
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42824
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78488
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15609
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56111
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99209
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41329
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70022
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15239
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84826
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078715
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285544
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930408
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185735
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461752
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761006
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915352
¬(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976914
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293018
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694948
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124362
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598899
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05662
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56091
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12244
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75155
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4422
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32229
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2909
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48619
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00395
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44967
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80357
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17561
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57611
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00783
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40603
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69275
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99141
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63266
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070404
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276619
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498342
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773634
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449802
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688846
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712682
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912825
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27708
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677761
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10862
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581766
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05791
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56116
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12185
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75089
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44059
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30758
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32161
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48139
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04221
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46965
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82441
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19742
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59345
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02608
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40145
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68801
š(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98652
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42462
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1439
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062131
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267736
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48878
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727028
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984518
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273966
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567161
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898391
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261236
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66038
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093017
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564795
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06326
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56174
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1216
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75062
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44795
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29326
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30499
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47801
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08248
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49169
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84743
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22153
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61526
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04679
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39951
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68599
(338.26, 7.61, 340.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98441
