¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100378
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09348
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71583
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41967
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22797
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18547
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32129
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53961
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95935
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40367
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85093
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96731
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73494
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939287
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146492
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369662
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610675
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871707
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155315
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464503
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802836
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174569
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584844
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039895
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54597
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09786
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72077
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42553
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2347
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19126
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30867
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46997
’(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88608
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29838
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7237
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43927
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47087
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940392
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147682
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370945
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612062
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873212
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156954
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466292
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804797
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176728
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587232
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042549
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549923
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10228
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72576
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43144
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24149
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19705
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31599
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40271
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78368
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18103
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60038
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30351
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21323
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941496
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14887
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372227
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613446
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874714
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158588
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468077
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806753
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178884
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589617
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045202
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55333
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10673
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7308
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4374
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24834
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20283
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32331
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3032
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67522
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06725
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48083
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22268
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50288
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942598
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150054
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373505
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61483
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876214
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16022
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46986
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808709
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181036
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591998
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047852
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556292
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11123
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73588
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44341
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25525
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11253
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33061
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01899
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57006
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95697
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36501
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14836
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17462
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943699
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151239
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374782
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616211
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877714
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16185
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471642
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810663
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183188
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594379
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050498
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559255
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11576
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.741
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44947
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26222
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11872
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14013
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74783
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46809
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85006
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25276
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08295
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.815
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944798
’(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152421
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376056
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617589
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879209
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163479
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47342
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812611
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185334
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596753
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05314
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562208
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12033
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74617
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45558
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26924
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12486
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89927
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48702
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.202
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74643
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14404
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02878
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15597
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945894
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153602
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377329
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618965
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880702
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165103
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475194
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814559
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187479
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599125
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.055778
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565161
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12494
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75138
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46173
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09142
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13102
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66714
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23592
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86341
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64606
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03872
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97761
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71719
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946989
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154777
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3786
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620339
•(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882191
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166725
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476964
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8165
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189618
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601491
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05841
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568104
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12958
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75663
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46793
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0967
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13715
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50632
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99417
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59115
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41879
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93674
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92945
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29494
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948081
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155952
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379866
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621709
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883679
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168343
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478733
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818438
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191751
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603853
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061038
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571044
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13426
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76192
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47418
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10194
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14328
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45407
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76122
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33906
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07306
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83801
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88427
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88836
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94917
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157125
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381131
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623077
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885163
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16996
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480498
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820373
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193882
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606211
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063658
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573977
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13898
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76725
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22778
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10718
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14939
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40391
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62598
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09635
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74279
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64724
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84196
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49666
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950257
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158293
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38239
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62444
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886641
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171569
(344.24, 7.15, 362.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482257
