¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.959884
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315442
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631707
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977756
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.304852
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.028819
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.011024
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.994499
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.019221
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.082811
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.277291
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.596947
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.404116
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.093538
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.078414
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.064547
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.051923
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14244
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7066
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42749
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82466
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3135
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95405
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.217811
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.197502
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.178009
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.159312
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.141399
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.154692
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.612567
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.617307
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03385
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324665
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641783
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988825
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.057764
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.03519
€ (398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.013933
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.493388
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.766511
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.836414
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.309798
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.296242
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.844469
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.474202
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.458043
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.4432
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.429667
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16339
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78495
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51513
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8177
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06219
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72077
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.25675
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.236235
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.216542
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.197657
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.179561
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.162239
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.650476
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.655423
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.691291
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334126
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652101
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000106
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.097245
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.074546
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.053171
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.474627
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.538258
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.616234
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.028275
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.054855
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.335242
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.131017
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.876506
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.860557
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.845986
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16383
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85252
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60595
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70035
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85792
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48383
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.297068
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.27634
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.256443
€ (398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.23736
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.219074
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.201571
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.689652
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.694817
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.700696
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343748
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662605
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01165
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.138343
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.115513
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.094014
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.262597
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.322659
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.77869
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.764549
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.752898
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.914763
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.657471
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.340001
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.32279
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.307025
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16634
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8552
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63609
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58711
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67291
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20995
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.33882
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.317871
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.297761
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.278474
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.259992
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.242299
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.730136
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.735529
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.741644
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353594
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67335
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023438
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408273
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.158128
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.1365
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.116195
(398.11, 14.16, 246.66) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.118726
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.530781
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.517028
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.507317
(398.11, 14.16, 246.66) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.16649
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.25024
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.856134
ù(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.837461
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.820321
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17089
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86016
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60347
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47793
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52766
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99141
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.382061
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.360882
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.340552
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.321052
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.302366
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.284478
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.326338
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.777609
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.783969
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363652
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68434
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035453
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421552
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.537672
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.345614
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.328333
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.312362
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.548595
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.535838
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.5241
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.513377
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.92259
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.43432
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.41395
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.3952
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17747
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86303
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60625
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39593
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41011
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79165
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.426847
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.405431
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.384871
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.365152
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.346254
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.328163
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.328537
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.821098
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.827717
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374523
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695531
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047749
ƒ (398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.387616
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.142982
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.12486
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.569377
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.554566
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.540794
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.528053
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.584341
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.769131
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.96566
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.37837
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.06396
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.04333
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18523
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86618
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60969
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40283
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29691
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.599
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.473244
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.45158
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.430782
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.410834
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.391716
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.373415
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.355911
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.866053
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.872941
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.917028
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706937
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060299
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.123109
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.9343
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.916633
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.562538
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.547745
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.53399
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.521264
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.994597
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.465398
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.706141
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.964157
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.673387
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.77953
(398.11, 14.16, 246.66) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.75848
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87156
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61559
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41238
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27955
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.521313
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.499391
’ (398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.478347
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.458161
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.438817
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.420295
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.402583
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.912521
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.919694
(398.11, 14.16, 246.66) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.927626
(398.11, 14.16, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721704
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.992956
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.755647
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.737174
(398.11, 14.16, 246.66) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.719935
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.556696
(398.11, 14.16, 246.66) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.541916
