¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(425.33, 9.64, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22667
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01114
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18132
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35854
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54326
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73582
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9368
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14658
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41495
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73028
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06403
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3192
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50887
Ñ(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70611
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92864
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17156
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4253
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69053
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96796
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085225
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281906
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49844
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731476
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982927
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25502
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532408
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854343
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206306
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157797
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585892
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05382
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51639
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02537
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22006
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39864
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58471
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77881
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98128
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19271
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41363
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64462
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88635
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21604
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45119
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66402
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89567
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13743
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38993
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65385
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92992
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078764
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272911
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488774
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721061
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971677
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242832
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521412
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842348
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193171
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146972
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574005
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02059
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47998
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98523
å(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26038
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44032
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62787
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82347
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02757
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24073
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46348
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69643
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94021
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19552
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40445
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62982
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86481
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10547
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35686
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61955
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89432
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072399
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263979
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479178
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710726
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960515
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230739
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512494
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830449
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180141
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136318
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562273
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987897
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44415
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94575
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30217
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48357
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67268
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86987
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07569
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29066
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51532
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75026
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99618
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1872
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37207
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57109
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80673
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05287
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31012
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57915
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86077
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066127
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255116
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469656
Ó(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70047
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94944
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218745
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505275
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818651
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167224
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12583
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541765
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955746
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40888
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90694
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34562
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52851
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71916
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91804
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12564
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34247
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56912
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8062
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98063
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15773
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34178
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53306
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7484
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9924
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24741
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51408
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79318
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059953
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24824
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460207
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690297
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938454
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206847
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498004
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80695
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70576
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115529
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512753
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924081
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3742
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86879
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39059
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57508
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7674
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96804
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1775
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39628
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6205
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78402
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95383
Ó(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13017
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31342
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50386
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70194
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93449
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18736
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45177
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72845
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052576
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241749
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450835
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680204
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927557
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195049
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485188
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79535
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686764
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099865
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484251
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892963
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34013
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8313
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37322
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62336
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81738
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01987
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2312
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43992
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59687
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75975
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92889
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10453
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28701
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4767
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67395
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87918
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12987
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3921
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66648
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044063
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235361
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441538
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670194
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91675
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18335
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472482
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783852
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667883
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079056
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471052
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862347
ç(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30658
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7944
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33248
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67338
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86919
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07355
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26789
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41863
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57499
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73726
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90578
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08079
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26259
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45158
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64806
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8525
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07492
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33512
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60731
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035625
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229078
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432316
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660267
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906037
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171751
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459888
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772456
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649143
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05845
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468954
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858725
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28349
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75817
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2925
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72516
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9228
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1039
(425.39, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24874
