¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 12.79508
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98712
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21152
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247031
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09013
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02483
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66923
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39557
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23659
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21866
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41684
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78324
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31855
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16881
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43913
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273549
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19779
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07409
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72463
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45835
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3175
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31106
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52595
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90892
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47783
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35123
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6682
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29816
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30487
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12299
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77966
™(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5275
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39816
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40305
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63719
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03757
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6331
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53429
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89862
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322418
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41121
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17153
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83437
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59749
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4785
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4946
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76036
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16953
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78215
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71793
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12572
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385977
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51667
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21968
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8886
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66708
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55851
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5872
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88331
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30157
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93132
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90204
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35852
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468477
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62114
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26739
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96027
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7363
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63815
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67979
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00591
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4336
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08052
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08653
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59231
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.519108
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.499834
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.481637
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.464506
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.508671
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71735
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77194
‡ (413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12818
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56382
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22964
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27127
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82436
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.513838
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.494572
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.476384
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.459259
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.482229
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79612
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.872
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24055
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72436
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3786
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44945
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.05094
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.509511
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.490252
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.47207
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.45495
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.4779
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87436
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97314
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34901
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89722
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52733
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62424
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.27785
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.506125
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.486871
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.468693
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.451577
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.577355
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 12.08425
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 12.05788
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.99468
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.97219
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.95155
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.97132
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.95431
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.503676
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.484426
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.466251
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.449138
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.59959
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02912
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17331
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.99012
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96763
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.947
— (413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99195
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.70342
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.502164
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.482915
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.464743
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.447633
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.621476
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10557
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27221
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.98731
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96482
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.94419
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17327
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90422
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.501586
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.482339
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.464169
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.447059
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.642998
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18136
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37027
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.98623
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96374
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.94311
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35178
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10423
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.501945
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.482697
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.464526
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.447414
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27757
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25637
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46735
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.9869
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96441
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.94378
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5274
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30327
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.503236
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.483986
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.465813
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.448702
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30775
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33061
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56339
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.9893
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96681
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.94618
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7059
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50119
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.505465
² (413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.486211
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.468035
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.45092
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3059
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40404
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65838
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.99345
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.97096
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.95033
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8838
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69786
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.508631
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.489372
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.471191
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.454072
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30386
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47654
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74562
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.99934
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.97685
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.95621
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0371
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89307
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.512736
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.493472
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.475285
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.458161
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30161
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54817
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82511
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 12.00699
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.98448
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.96385
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18826
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.517785
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.498512
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.480318
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.463188
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29916
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61878
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90319
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 12.01638
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.99388
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.97324
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.88007
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.96902
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.48582
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.47617
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.46868
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.46336
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.523777
ÿ (413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.504497
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.486294
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.469156
(413.46, 12.74, 331.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29652
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.46391
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.50921
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.55662
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.60614
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.65786
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.71177
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.76798
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.82649
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 11.88736
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 12.74805
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 13.80562
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 13.8841
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 13.9656
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 14.05016
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.530723
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.511431
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.493219
(413.46, 12.74, 331.21) (426.17, 11.69, 304.85) (8.74, 8.42, 13.39) Truck 6.476072
