¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (398.31, 14.03, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289138
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778576
ì(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028717
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29919
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596499
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926948
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231716
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464608
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712415
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976558
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258585
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619337
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15327
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.13346
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10522
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08144
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.06465
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.05227
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04655
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.86743
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34685
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.927758
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.924242
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03213
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03259
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03459
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04063
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04818
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.05725
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121738
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327057
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542512
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774179
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024003
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294035
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593781
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923984
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228891
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461598
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709213
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973102
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25493
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65059
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11984
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.086
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.05793
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03199
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01529
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00607
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00034
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.998672
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.81733
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28331
ç(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.881893
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01651
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.994738
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.998053
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00404
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01154
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02054
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118173
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323317
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5385
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769891
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01932
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288982
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591117
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921065
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226539
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459097
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706561
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970298
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281884
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682494
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08098
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0464
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01428
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.990702
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.973601
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.963431
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.961021
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.961374
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78109
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.77081
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.851887
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.873586
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.958808
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.92506
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.933171
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.976645
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.98559
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114643
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319644
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534531
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765595
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014725
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286195
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588478
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918191
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224662
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457136
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704429
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968052
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311747
ú(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715064
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04395
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0096
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.979632
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953873
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.93718
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.929538
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.925533
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.925817
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.927608
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.73645
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.822488
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.844775
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.929467
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.932357
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.93673
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.942592
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.949948
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111146
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315982
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530634
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761405
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010187
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283826
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585892
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91539
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223285
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455653
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702902
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969832
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342196
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748312
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01697
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.9829
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.951596
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.928688
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.912336
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.902117
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.899807
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.899874
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.994719
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7039
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.793255
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.817557
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.898331
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.901191
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.905533
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.911357
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.918673
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107654
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312416
í(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526778
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757292
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005733
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281494
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583357
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912602
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222381
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454709
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701894
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998426
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373247
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782227
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.99181
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.959264
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.931961
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.907866
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.891344
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.882893
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.876794
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.875706
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68332
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67313
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.765648
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.791927
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.868856
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.871621
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.875833
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.881524
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.888699
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104223
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308885
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522988
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753223
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001618
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279167
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580842
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909853
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222006
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454273
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70143
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027541
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404911
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816788
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01956
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.942464
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.915222
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.893727
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.877229
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.866527
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.860426
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.878683
é(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65428
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.808921
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.872817
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.866767
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.862195
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.859098
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.877824
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.17441
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21748
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100792
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305418
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519267
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749196
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999506
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27693
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578407
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907146
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222075
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454375
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70785
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057166
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437202
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852046
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58404
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99454
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.900028
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.881101
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.864622
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.851671
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00501
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.761456
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.766914
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.821025
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.847553
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.841517
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.836957
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.833868
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.895074
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78636
(397.81, 13.98, 246.75) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.83459
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09742
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302011
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515638
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745269
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997473
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274698
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57596
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904533
(397.81, 13.98, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222644
