¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(376.06, 9.62, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934769
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055825
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630247
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28213
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19716
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30577
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85025
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90046
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00286
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28715
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97731
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53883
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384722
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715131
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077755
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511042
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019258
ê(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58535
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21839
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1214
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16152
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01642
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85629
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95555
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18883
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94923
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.51329
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363147
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691494
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051727
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478317
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982394
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540219
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15426
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04519
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04611
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82662
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81222
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9132
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08406
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91977
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48917
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341455
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667701
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025563
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445296
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945161
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494954
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10238
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96862
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95112
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63847
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76833
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88484
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98001
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.89036
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45664
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319609
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643798
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999226
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411971
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90766
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449506
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05078
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8917
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85622
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45206
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72453
‡(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85628
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87645
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85824
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41743
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297626
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619718
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972817
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378384
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869845
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403916
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999035
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81447
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76142
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26751
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68086
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82759
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77711
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81811
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.38393
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275586
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595569
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946216
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344548
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831796
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358198
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947182
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73659
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66674
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08485
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64022
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79159
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68125
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77814
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34635
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253367
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57128
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919579
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310511
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.423861
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.361108
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.333947
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.308435
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.284147
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.261127
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.23933
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.218752
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.199335
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.181098
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.164032
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.148118
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.133323
â(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.119654
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.107107
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.09564
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.0853
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.088264
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.129728
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231127
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546902
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892784
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.387982
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.301938
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.263519
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.237269
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.212317
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.188584
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.166067
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.144761
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.124642
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.105706
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.087906
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.071252
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.055737
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.041348
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.028043
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.015848
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.004735
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.994689
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.996433
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.02345
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.085353
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.263818
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208745
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522421
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.459811
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.309045
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.243952
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.210965
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.185032
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.160323
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.136865
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.114622
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.093566
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.073695
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.054975
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.037402
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.020952
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.005642
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.991429
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.978323
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.966305
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.955359
ã(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.945489
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.946911
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.969612
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.01897
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.115889
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186271
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497863
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.390267
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.274002
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.215575
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.184471
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.158697
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.134167
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.110855
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.088754
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.067842
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.048096
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.029521
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.012081
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.99576
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.980568
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.966475
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.953466
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.941545
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.930702
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.920952
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.922257
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.943279
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.988216
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.071302
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163718
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473207
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.377822
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.266468
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.209326
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.178598
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.152902
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.128448
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.105213
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.083187
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.062351
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.042683
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.024162
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.006796
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.990544
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.97541
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.961387
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.948456
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.93659
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.925808
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.91612
ß(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.917398
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.93812
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.982274
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.06318
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141085
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448503
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.407945
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.28411
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.223891
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.192338
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.166635
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.142207
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.118981
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.096985
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.076159
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.056502
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.038016
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.020657
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.004426
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.989325
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.97533
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.962418
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.950586
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.939841
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.930161
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.931506
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.953139
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 6.999628
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.087295
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118412
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423683
(375.26, 9.61, 324.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757558
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.332885
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.262458
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.228092
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.202348
(375.26, 9.61, 324.93) (352.15, 3.14, 321.90) (0.81, 2.16, 0.81) Human 7.177863
