¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(343.23, 7.17, 364.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077952
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.539376
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.408301
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.355032
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.352391
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.523854
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.011969
(343.22, 7.15, 364.45) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.41996
(343.22, 7.15, 364.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92944
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.534246
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.455849
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.354395
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.282946
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.266534
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.525917
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.514872
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.55549
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.597555
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.641109
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.686202
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.732883
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.884779
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.45002
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.439914
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.441719
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.490827
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.48237
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.474611
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.467544
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.461164
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.455467
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.383929
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.379959
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.376649
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.258002
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.397328
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.868604
(343.22, 7.15, 364.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23962
(343.22, 7.15, 364.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66368
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.490345
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.392135
ë(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.366625
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.349177
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.476491
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.456061
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.460962
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.500606
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.541661
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.584174
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.628191
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.692696
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.845495
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.007642
(343.22, 7.15, 364.45) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.252326
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.453284
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.444538
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.436486
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.429124
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.422445
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.416445
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.411118
(343.22, 7.15, 364.45) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.406459
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.919217
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.020376
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.125616
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.275892
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.731303
(343.22, 7.15, 364.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38897
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.473774
(343.22, 7.15, 364.45) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.454417
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.452182
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.430058
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.408917
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.388741
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.408712
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.44742
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.48751
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.529027
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.572014
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.656449
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.807183
(343.22, 7.15, 364.45) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.967086
(343.22, 7.15, 364.45) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.126995
(343.22, 7.15, 364.45) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.220406
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.034626
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.877447
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.754676
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.744159
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.734677
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.726224
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.718796
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.79987
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.897454
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.998938
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.159266
(343.22, 7.15, 364.45) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.599714
(343.22, 7.15, 364.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67164
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415308
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634341
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874132
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133292
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413904
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718688
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050865
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41422
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813309
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253612
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741741
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1957
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68012
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22582
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83217
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54909
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49508
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62848
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68945
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13673
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02837
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12635
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41486
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633874
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871777
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130734
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411129
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715653
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047569
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410637
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809341
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249199
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738565
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21667
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71345
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26272
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87328
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62218
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56983
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68639
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73795
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84991
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90069
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13802
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414433
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633426
‰(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869404
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128169
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408331
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712642
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044247
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406992
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805349
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248451
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740442
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24734
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74725
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30022
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91505
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69627
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64544
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72929
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78731
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57571
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77406
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14964
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414056
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632998
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868472
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125608
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405574
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709611
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040971
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404736
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806499
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250079
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742304
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27845
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78157
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33827
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95742
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77136
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72189
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7729
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83749
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36821
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64848
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16122
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413678
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632593
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868067
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123063
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402792
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706619
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040367
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406076
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808036
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251776
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744141
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2935
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81639
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37686
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0221
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84747
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79926
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81725
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94295
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16362
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50207
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13681
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413318
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632215
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86763
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121483
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400892
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707381
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041581
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407425
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8095
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253426
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745997
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29555
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85168
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41603
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08947
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92459
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88588
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90837
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08148
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26767
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2353
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81796
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412963
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631819
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867209
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121047
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401937
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708516
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04283
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408766
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810993
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255079
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747807
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29759
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8875
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45573
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1577
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00273
‰(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94358
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02954
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22282
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37731
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97403
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42148
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412643
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631467
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866846
