°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802674
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355575
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560217
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786451
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031686
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296432
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583081
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894384
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135489
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380361
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645087
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93016
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.074893
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.050803
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.028184
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.007019
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.98729
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.968984
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.952085
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.936583
≥(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.922462
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.909715
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.89833
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.888298
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.879614
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.872269
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.866259
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.861579
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643246
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813577
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99325
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17313
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365128
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570513
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799122
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045363
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311212
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599061
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911763
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154782
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404497
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672434
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959393
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.091295
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.067149
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.044478
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.023263
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.003489
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.985139
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.968199
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.952657
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.9385
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.92572
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.914303
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.904243
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.895533
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.888164
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.882132
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.877433
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649612
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820354
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001849
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182266
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374877
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582499
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812046
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059234
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326205
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615346
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92948
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178534
»(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430843
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700576
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989504
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.109131
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.084926
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.062197
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.040928
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.021103
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.002706
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.98572
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.970136
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.95594
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.943122
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.931672
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.921581
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.912842
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.905447
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.899392
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.894673
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656096
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827248
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010026
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191636
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384863
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594735
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825176
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073419
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341516
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631932
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943344
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203998
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457983
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729556
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020503
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.128413
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.104144
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.081354
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.060028
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.040148
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.021697
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.004664
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.989034
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.974795
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.961939
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.950451
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.940327
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.931557
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.924132
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.918054
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.913311
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662668
¥(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834231
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017467
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201184
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395032
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607178
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838561
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087826
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357078
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646028
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960271
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230168
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485855
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759315
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052392
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.149159
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.124821
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.101965
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.080577
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.060637
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.04213
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.025045
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.009366
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.995081
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.982181
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.970654
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.960493
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.951689
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.944237
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.938128
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.933362
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669349
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841375
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025106
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210912
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405436
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619808
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85214
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102452
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372182
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657575
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977489
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257041
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514506
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789919
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085141
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.107056
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.082813
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.060048
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.038742
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.018879
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.000444
¨(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.983422
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.9678
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.953568
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.940712
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.929223
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.919094
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.910317
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.902885
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.896791
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.892031
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676154
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848629
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032846
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220851
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416066
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632678
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865958
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117393
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38309
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669409
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994947
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284615
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543935
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821357
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118793
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430418
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761018
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1172
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75486
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33242
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07313
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.58198
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.55089
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.52252
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.49685
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47385
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.94199
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.933176
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.925708
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.919582
(336.12, 7.33, 322.53) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 8.914797
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683058
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856011
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040703
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230967
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427808
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64576
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880021
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128754
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394286
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681506
¨(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012687
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312939
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574127
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853642
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153362
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464645
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797744
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15677
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76453
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34314
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13348
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.64526
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.61401
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.5855
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.55969
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.53657
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.51612
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.49833
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.48319
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47067
(336.12, 7.33, 322.53) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.46078
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690068
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863498
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048703
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241327
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440192
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659042
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89252
(336.12, 7.33, 322.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139359
