¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(416.01, 14.54, 246.23) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.40528
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59287
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92801
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47861
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40444
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06747
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34531
(416.01, 14.54, 246.23) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.159284
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97014
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118965
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.27779
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447625
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629623
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827267
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486578
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738685
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012219
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310084
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633966
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981148
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36271
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783938
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244833
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75024
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31091
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92528
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66955
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51328
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42854
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42559
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55866
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88768
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42122
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09029
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98884
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.24195
(416.01, 14.54, 246.23) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.083532
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965737
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114275
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272784
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44227
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623882
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24624
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478654
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730111
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002904
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299898
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624378
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971595
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352192
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772324
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228981
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7326
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29551
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90795
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6487
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49067
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40244
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39732
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52574
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84886
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36583
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06148
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99183
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14238
(416.01, 14.54, 246.23) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.144913
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961432
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10969
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267889
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437035
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024114
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23905
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470881
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721646
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993718
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289909
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613482
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962299
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34198
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761016
¬(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213507
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715355
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27664
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89116
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62836
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.463133
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37721
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37009
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49406
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8115
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31236
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00308
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61876
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04653
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957225
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105206
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263105
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818198
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017509
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231944
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463239
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713369
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98474
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280123
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602745
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953245
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331995
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748594
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198417
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.493917
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.469086
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.445658
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.423612
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.402931
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.383601
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.365604
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46364
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77566
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2608
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94708
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88961
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95434
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953115
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10083
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345141
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812181
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011065
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224999
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4557
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705235
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975925
ô(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270503
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592255
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94443
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322284
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.48842
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.460975
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.434961
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.41036
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.387148
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.365311
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.34483
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.325686
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.307868
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.291361
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.927279
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.912261
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.898622
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.978504
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.967474
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.957805
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.949491
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.942527
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949103
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096556
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621579
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806261
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004728
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218184
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448367
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697262
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967251
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261065
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581923
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933684
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312822
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.431065
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.403861
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.378078
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.353694
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.330693
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.309055
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.288763
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.269802
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.252155
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.23581
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.867521
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.85266
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.839166
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.91857
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.907667
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.898117
è(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.889914
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.88305
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945189
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450411
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616411
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800478
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998495
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211496
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441133
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689456
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958784
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251809
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571809
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922565
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303617
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.375742
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.348767
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.323205
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.299034
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.276234
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.254787
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.234678
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.215889
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.198407
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.182219
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.555552
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.545631
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.781805
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.952733
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.947786
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.94418
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.941908
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.940974
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290304
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445706
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611411
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794785
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992395
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20491
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434046
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681793
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95046
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242759
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561896
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911688
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294696
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.322391
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.295637
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.270288
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.246318
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.223714
õ(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.202452
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.182519
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.163897
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.146572
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.130535
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.115767
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.475126
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.46159
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.449357
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.162763
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.159017
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.156639
(416.01, 14.54, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.155629
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285986
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441123
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606487
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789224
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986423
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198473
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427105
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674272
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942316
