¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(332.23, 7.42, 363.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.841766
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352636
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587247
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840915
ë(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116642
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425837
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764329
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136427
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547327
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00335
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424491
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822706
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3824
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10077
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80431
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0718
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40971
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10502
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50753
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34022
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932797
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135128
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352724
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587345
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841021
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116747
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425952
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764456
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136566
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54748
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003519
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424576
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822798
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4055
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12725
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84697
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12406
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44196
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15971
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54767
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4013
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932891
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135226
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352832
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587462
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841148
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116844
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426057
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764573
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136695
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547623
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003677
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425032
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823292
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42867
í(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15381
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88982
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17587
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47408
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2138
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58708
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4615
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932998
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135342
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352958
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587596
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841293
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116933
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426156
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764679
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136812
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547753
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003824
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425859
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824196
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45191
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18046
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93284
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20991
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50606
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26402
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62574
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51737
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933122
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135477
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353101
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587751
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841461
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117017
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426247
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764778
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136922
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547873
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003958
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427063
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834383
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47522
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20719
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97604
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23711
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53789
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29951
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.662
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57565
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933261
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135626
æ(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353261
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587925
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841649
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11709
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426327
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764866
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13702
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547984
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00408
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428639
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854929
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49859
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23401
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01939
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2642
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56957
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33451
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69684
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63461
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933416
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135792
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35344
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588118
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841858
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117157
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4264
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764947
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137108
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54808
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004187
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430588
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875513
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52201
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26089
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0629
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29117
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61058
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.369
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73091
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69251
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933587
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135974
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353637
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588332
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842087
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117281
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426463
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765018
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137186
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548166
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004284
ì(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432911
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896146
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54549
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28785
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10657
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31803
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65391
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40299
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7549
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74934
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933772
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136173
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353852
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588562
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842337
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117553
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426522
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76508
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137254
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548243
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004368
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.435607
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916813
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56902
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31488
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18282
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34475
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69674
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44427
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77622
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79911
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933974
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136389
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354084
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588813
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84261
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117847
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426569
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765132
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137313
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548306
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00444
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438679
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937519
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5926
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34197
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25801
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37134
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72518
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49987
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79696
ì(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84316
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934188
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136621
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354334
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589083
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842901
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118164
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42661
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765176
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137362
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548361
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004498
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442123
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958255
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61623
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36912
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28767
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39778
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75034
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55109
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81859
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89173
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934419
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13687
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3546
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58937
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843213
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118504
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426641
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765211
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137398
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548402
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004545
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445943
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.979022
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63988
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39632
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31732
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42407
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77523
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57468
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85259
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94182
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934664
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137134
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354886
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589676
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843547
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118864
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426663
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765236
ò(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137425
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548433
(332.40, 7.46, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004579
