¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(324.58, 7.19, 394.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62237
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16225
¦(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60646
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17498
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9611
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21722
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948514
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171414
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412662
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674578
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959881
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271171
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612335
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000423
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43675
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914008
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425888
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00462
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67476
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40231
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93738
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8616
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93052
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18065
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62961
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21975
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00972
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22413
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948286
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171167
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412395
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674287
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959562
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270395
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615785
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008962
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446278
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913881
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425746
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02188
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67637
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40415
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9491
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87512
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94625
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19914
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65303
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26648
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.072
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23312
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947999
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170858
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41206
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673921
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958774
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269532
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623352
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017361
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455648
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91365
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425488
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03865
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67788
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40588
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96091
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88873
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96203
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21771
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67679
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31523
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53046
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24425
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947657
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170487
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411656
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673485
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957912
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274024
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630789
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025617
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455436
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913317
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438463
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03988
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67928
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42043
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97277
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90239
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97793
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23642
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70082
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.366
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01011
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28738
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947255
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170052
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411186
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672801
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956973
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280642
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638099
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033729
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455044
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912879
£(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45315
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04102
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68057
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42467
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98468
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91611
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99383
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25517
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7251
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41879
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29066
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37524
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946796
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169557
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410648
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671871
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962047
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287139
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645277
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041693
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45456
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919588
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467669
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04206
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68175
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42885
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99667
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92985
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00984
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27402
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7497
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47364
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39683
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46593
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946279
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168998
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410043
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670966
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967842
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293514
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652316
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042134
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453985
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932281
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47683
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.043
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70265
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43295
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00866
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94368
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02597
¥(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29297
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77487
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58294
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48944
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8652
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945704
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168377
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409091
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676155
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973525
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299761
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65922
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041531
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455152
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944814
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477582
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04385
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72648
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43699
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25113
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95757
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0421
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31203
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81317
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61787
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57675
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11635
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945074
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167696
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408684
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681239
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979093
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305885
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665986
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040846
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466172
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957185
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478249
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0446
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72996
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44095
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25752
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97152
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05834
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33114
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8419
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65354
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66669
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13344
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944386
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166892
š(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413244
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686214
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984543
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311881
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667773
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040076
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477039
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969387
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47883
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06448
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73337
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44484
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26387
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98551
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07464
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35035
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86485
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68992
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75926
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20294
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943641
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166675
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417706
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691083
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989878
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317748
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667001
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046669
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487755
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974586
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479326
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08597
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73672
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45419
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27016
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99956
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09096
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36961
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88792
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71987
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85452
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27486
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942839
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170684
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422067
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695844
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995092
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323486
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666154
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056129
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498312
–(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97495
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479734
