¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(345.57, 8.31, 312.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1528
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299418
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754563
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19988
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29505
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39357
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49557
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60122
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71066
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82395
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94135
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06299
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22725
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42022
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47401
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51016
¤(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54823
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58831
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63716
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69084
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74677
(345.93, 8.38, 312.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80503
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710102
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.95311
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713122
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044439
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41158
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808581
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243688
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73022
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27628
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94618
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70586
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5467
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43656
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17597
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21454
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23121
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.73229
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.977041
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738778
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072475
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444278
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845985
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284863
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77189
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32989
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00724
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77705
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63526
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53891
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35259
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39727
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.754589
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.001101
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.26741
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100566
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47703
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883543
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326366
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817193
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38368
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0685
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84871
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72442
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64307
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53617
Á(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58469
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.776994
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.025279
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.293578
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128724
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509793
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921219
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368035
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863567
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44098
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12993
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92077
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81424
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74901
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7239
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77691
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.799501
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.049575
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.319879
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156876
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542582
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959002
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409922
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910147
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50042
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19405
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99332
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90471
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85686
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9159
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97409
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.822111
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.073987
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.346313
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185068
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575418
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996957
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45188
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956896
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56009
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26215
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06611
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99572
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9666
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11228
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3699
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.844819
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.098513
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.372877
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214566
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608193
º(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034989
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494027
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00383
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61999
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33051
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15061
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08741
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1115
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31319
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82878
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.867619
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.123146
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.399567
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244316
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641011
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073148
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536325
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05096
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6801
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39913
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23578
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18799
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28542
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51874
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31159
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890513
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.147886
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.426383
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274021
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673832
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111391
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578758
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10095
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74039
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46807
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32134
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28954
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43302
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72908
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.917816
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.172729
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.453315
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.757955
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706574
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149759
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621319
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15427
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80086
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53727
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40732
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39193
Ó(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57461
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9208
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949592
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202929
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.480363
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.787383
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739348
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188187
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663994
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2077
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86152
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60671
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49362
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49513
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71812
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12509
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.981615
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.237488
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.513993
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.816942
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772051
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224567
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70674
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26118
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92231
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67638
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5803
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59909
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86356
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3477
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.01389
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.272331
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551716
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.854641
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804723
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260855
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749643
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31476
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98324
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74625
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66727
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70384
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01098
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57753
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.046413
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.307454
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.589755
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.89597
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837352
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297069
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792597
Ê(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36844
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04428
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81629
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75458
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80935
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16032
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81037
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1743
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.079179
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.342854
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.628111
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.93766
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86989
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333227
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835653
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42212
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10546
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88654
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84212
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92231
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31164
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04614
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22821
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09992
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.11219
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.37853
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.666785
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.979714
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.320573
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369372
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878769
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47586
(346.26, 8.44, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16667
