¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6077
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76568
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38973
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21539
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19065
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30728
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65299
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25654
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.327
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44996
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921485
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127563
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349484
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589104
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849773
î(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134236
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444508
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781246
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148899
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574527
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091725
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641929
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20639
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76177
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39655
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22412
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20085
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31598
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6696
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27393
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35195
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4762
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923541
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129773
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351866
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591678
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8527
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137421
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447988
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784348
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152311
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581105
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099144
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641243
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20308
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75807
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4034
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23284
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20909
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32471
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68395
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29129
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37236
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92742
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925597
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131985
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354251
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594258
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855618
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140599
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451461
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787457
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155732
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587532
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10639
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640563
ì(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19996
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75461
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41028
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24155
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21622
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33347
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69837
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30872
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39278
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95929
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927655
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134199
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356637
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596839
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858532
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143773
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454913
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790573
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159163
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593803
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113463
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639889
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19705
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75136
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41718
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25025
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2234
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34227
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71284
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32623
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4122
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99104
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929712
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136413
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359024
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599419
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861438
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146937
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45776
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793697
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162599
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59992
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120362
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639221
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19433
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74833
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42411
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25893
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23062
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3511
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72735
í(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3438
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43133
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02269
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931772
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138627
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361412
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602002
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864337
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150094
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460618
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796827
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166042
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605877
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127084
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638559
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19181
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74552
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43106
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2676
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23788
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35996
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74192
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36144
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45051
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05421
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933829
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14084
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363799
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604583
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867229
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153242
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463478
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799961
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169491
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611675
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12962
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637907
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18949
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74294
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43803
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27625
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24517
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36884
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75653
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38004
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46976
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08561
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935888
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143055
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366188
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607167
í(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870112
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156383
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466344
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803103
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172948
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617313
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129044
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637259
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18738
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74058
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44503
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28488
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25251
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37775
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77119
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40019
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48907
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11688
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937945
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145267
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368575
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609748
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872986
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159513
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469213
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806247
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17641
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622788
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12847
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636619
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18545
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73844
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45204
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29349
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25989
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38668
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7859
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42025
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50843
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14801
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940002
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14748
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370961
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612329
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875852
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162635
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472088
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809396
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179877
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628101
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127906
ç(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635987
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18373
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73652
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45908
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30209
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2673
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39564
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80064
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44024
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52785
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.179
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942059
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149692
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373347
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614909
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87871
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165747
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474966
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812552
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18335
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633246
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127345
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635363
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18221
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74137
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46613
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31066
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27475
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40742
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81542
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46014
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54731
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2048
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944113
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151902
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375731
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617487
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881556
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168847
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477848
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815709
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186826
(324.11, 7.17, 396.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638227
