¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(395.71, 12.26, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653321
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294994
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562111
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848362
´(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156817
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214089
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273395
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334907
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398665
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464792
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533378
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604567
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678478
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755224
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835003
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917838
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004029
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093698
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186995
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284138
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385384
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48908
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591952
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699074
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810832
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932862
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165033
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385131
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591749
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811483
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04556
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295364
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5625
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848773
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157885
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21516
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274508
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336023
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399803
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46596
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534637
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605864
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6798
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756605
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836376
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919285
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00554
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095223
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188589
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285762
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387072
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492634
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602778
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712744
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824938
º(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99035
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191638
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386357
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593052
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812848
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046997
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296914
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564116
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850522
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159399
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216711
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276083
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337668
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40149
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467696
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536394
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607697
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681687
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758517
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838388
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921359
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007635
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097402
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190852
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288126
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389493
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495175
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605366
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720421
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839978
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009892
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193705
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388506
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595335
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815268
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049555
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299627
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567026
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853625
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161356
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218714
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278167
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339778
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40369
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469966
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538714
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610037
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684133
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761059
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841003
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924058
µ(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010417
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100293
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193803
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291223
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392668
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498423
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608763
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734134
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880725
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018705
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196604
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391596
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59862
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81875
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053249
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303516
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571194
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858059
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163773
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221205
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280732
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342416
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406411
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47273
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541569
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687186
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764199
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844223
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927394
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013846
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10383
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197471
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294956
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39658
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502494
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641657
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793635
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927948
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067891
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214726
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395618
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602858
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823229
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058034
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308613
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576614
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863869
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166671
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224195
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283751
º(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345566
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409597
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476047
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544988
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616531
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690779
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767923
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848048
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931337
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017949
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108031
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201801
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299479
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413449
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55321
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700201
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841243
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976665
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118699
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267706
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424239
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608109
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828794
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063901
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314896
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583293
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05745
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170012
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227603
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287282
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349201
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413317
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479898
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548934
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620572
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694982
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772248
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852506
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93593
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022674
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112928
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206861
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333165
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468522
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610801
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75832
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889496
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026977
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171132
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322439
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481385
¸(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648594
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835426
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070929
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32235
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591259
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896117
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173826
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231532
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291344
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353339
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417599
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484258
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553429
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625221
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699757
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777132
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857574
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941162
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028102
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131172
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256208
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387419
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525262
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670187
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806161
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939314
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078846
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225239
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378938
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540428
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710355
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889297
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079092
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330997
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600499
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741312
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178115
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235927
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295854
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357985
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422371
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489185
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558494
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630404
(396.90, 12.17, 328.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705097
