¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(326.20, 7.18, 388.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01788
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869789
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78854
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236433
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739937
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30306
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93705
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24803
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99397
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58378
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.44084
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.41053
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.13318
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.20099
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.12022
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.2334
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.22001
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.21694
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.21583
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.2193
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.22746
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.23762
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.24977
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.26392
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.28009
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990592
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199512
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424527
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667521
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934417
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221605
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532331
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872224
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788102
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241316
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745342
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30913
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9439
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11537
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94611
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53135
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.48989
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.4592
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.43697
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.42985
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.49211
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.25295
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.29973
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.4136
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.41329
ö(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.4198
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.42831
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.43883
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.45139
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.46598
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.48261
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991468
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200456
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425541
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668674
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93733
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223644
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534555
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874662
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248213
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24614
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750682
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31516
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95072
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98407
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89924
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48004
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.67559
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.63864
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.6184
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.61408
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.61998
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.25558
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.4459
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.71868
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.50564
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.62939
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.63503
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.64272
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65246
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.66425
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.6779
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992343
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201397
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426557
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671337
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940225
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225683
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536781
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877101
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2509
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250925
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756039
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32114
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95748
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85415
‡(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8534
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42988
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.90564
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.86047
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.8365
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.83206
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.84115
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.11592
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.82906
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.80187
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.84414
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.84772
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.27225
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.26672
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.15499
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.15373
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.52989
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993216
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202336
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427569
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673984
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94212
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227726
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539011
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879545
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253588
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666272
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761311
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32706
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96291
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72569
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8086
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38084
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41533
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.13947
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.11564
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.10201
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.13237
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.98692
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.4096
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.11805
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.10623
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.09653
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.9872
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.37884
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994088
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203274
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42858
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676612
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943999
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229769
ı(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541242
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881991
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256281
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66925
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766579
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33296
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96545
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66033
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76474
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36261
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42758
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87755
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.22288
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.19906
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.79981
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.77581
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.67647
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.39577
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.42956
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.47462
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.83078
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.23279
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994957
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204209
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430709
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67922
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945877
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231813
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543475
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884439
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258975
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67223
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138209
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33879
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.968
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66322
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72189
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37255
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43993
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80932
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65091
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.07384
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.0521
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.03267
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.44081
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.3705
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.94285
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.9951
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.31241
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.67963
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.09159
Ø(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995826
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205143
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4331
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68181
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947758
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233858
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54571
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886887
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26167
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67521
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142935
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34463
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97056
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66612
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68001
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38243
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45236
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53657
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.57389
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.55065
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.52964
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.51086
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.64517
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.34591
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.80321
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.82664
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.15576
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.53358
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.95508
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996692
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206075
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435473
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68438
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94964
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235907
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547946
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889338
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264369
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678158
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147631
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674556
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97309
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66903
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5999
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39223
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46489
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04131
(326.42, 7.21, 387.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50571
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.82344
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.80202
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.78286
æ(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.85728
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.32202
(326.42, 7.21, 387.44) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.69151
