¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(395.98, 13.93, 247.88) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.510681
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.72676
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.763971
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.238312
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.219468
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.994953
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.109551
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17838
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77067
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42567
Ş(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21796
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68729
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.191
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73289
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31741
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50239
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89718
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16661
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52717
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054662
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25666
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473562
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707114
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959217
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.017851
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.871008
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.848817
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.827785
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.873847
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.585527
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.678448
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.066058
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.047585
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.825577
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.47953
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26026
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86095
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52567
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28051
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76924
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27879
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82719
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41897
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60529
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75344
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97127
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35051
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061752
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26423
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481719
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715909
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.942024
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.754292
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.73138
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.709621
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.688998
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.417865
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.45031
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.9214
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.90201
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.890422
ë(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.663595
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.26631
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.04902
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95335
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62802
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31902
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85371
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36931
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92446
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52375
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71103
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66546
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80417
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17955
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06885
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271878
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489931
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724735
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.77123
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.620753
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.598276
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.576929
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.556696
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.2898
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.320763
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.764657
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.745632
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.466811
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.508567
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.06306
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.89411
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.951302
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.936303
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.922828
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87727
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45521
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02471
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63183
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70351
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58054
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65897
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98848
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076023
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279553
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498195
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.705888
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.516528
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.493339
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.471278
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.450325
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.138721
ö(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.166992
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.25415
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.615113
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.596433
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.320104
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.888843
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.60176
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.681047
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.38079
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.366565
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.565952
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89467
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47401
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10273
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74329
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62918
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49862
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5183
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083228
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287282
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506504
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.549355
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.394437
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.371667
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.350003
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.329427
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.022151
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.04915
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.491868
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.472309
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.453962
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.179464
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.703329
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.292645
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.888284
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.873392
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.859867
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33774
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91359
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49448
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12492
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81149
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55752
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41972
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38203
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090474
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295092
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.493311
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.30123
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.277756
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.255387
ü(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.234102
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.226028
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.910205
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.936009
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.355056
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.335838
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.397573
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.04456
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.526045
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.72143
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.433455
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.419264
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.40637
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.14203
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93406
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51659
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14894
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83277
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55936
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34398
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28988
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097781
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302897
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.349317
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.247414
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.224102
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.201884
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.180745
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.779142
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.802635
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.874886
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.224204
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.205311
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.881259
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.91507
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.412235
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.038832
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.024034
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.010478
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.007689
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.687497
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95411
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54042
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17476
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85481
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58671
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37385
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23773
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.94492
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.94386
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.94654
İ(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.93531
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105127
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31079
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.325323
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.300694
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.277189
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.3655
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.650102
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.67676
(395.25, 13.96, 247.91) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.69922
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.118711
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.098969
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.080388
(395.25, 13.96, 247.91) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.758249
(395.25, 13.96, 247.91) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.214052
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.945189
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.66778
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.653618
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.640646
(395.25, 13.96, 247.91) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.152393
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36831
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96662
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56593
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19889
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8788
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61626
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40609
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27309
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51161
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51053
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51311
(395.25, 13.96, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50203
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113633
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322939
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54809
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790911
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053527
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338401
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630389
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921901
(394.80, 13.98, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32669
