¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472585
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52709
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319179
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539196
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776123
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03198
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309061
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610024
‚(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938068
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296984
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69124
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126255
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608631
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14644
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7134
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34604
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16614
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05291
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98694
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31767
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09364
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82369
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12296
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51145
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319724
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539796
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776784
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032667
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309789
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610833
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938959
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297935
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692293
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127433
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609962
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14791
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72138
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35972
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18193
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0646
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00039
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39418
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1156
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88299
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91213
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48649
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320289
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540379
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777422
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03338
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310568
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61165
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93985
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298928
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693377
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12862
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611288
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14941
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72947
ƒ(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37335
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19761
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07651
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01547
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44605
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12875
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94306
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73397
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45188
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320837
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540984
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778056
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034068
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311275
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612439
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940762
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299908
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694452
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129814
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612608
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1509
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73767
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38686
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21315
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08862
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04694
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48164
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14327
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00392
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55765
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41728
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321375
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541572
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778706
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034772
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31204
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61329
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941614
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300881
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695533
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613926
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15238
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74597
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40037
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21529
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10085
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0779
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49613
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15905
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06559
…(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38322
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38272
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321931
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542165
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779334
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03545
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31278
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61408
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942537
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301874
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696602
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132221
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61527
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15385
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75442
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41376
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21746
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10967
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10832
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48473
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17618
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12803
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13105
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34818
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322501
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542787
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779981
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03615
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313561
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614909
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943405
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302846
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697671
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133419
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616573
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15534
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75974
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42708
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21963
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11218
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13818
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46781
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19463
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19126
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87766
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24544
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323044
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543375
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780616
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036826
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314299
„(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615723
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944304
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303815
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698776
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134592
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617907
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15681
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76141
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4403
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22179
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11466
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16747
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45182
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21441
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25531
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62872
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14363
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323587
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543973
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781274
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037505
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31506
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616521
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945194
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304808
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699858
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135803
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619227
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15828
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76308
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44622
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22394
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11713
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19615
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43678
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23555
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32694
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38421
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84232
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324149
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54456
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781894
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038205
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3158
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617364
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946118
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305763
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70092
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136958
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620535
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15976
†(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76474
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44811
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22609
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11965
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20502
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42266
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25804
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44254
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00396
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5238
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324708
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545139
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782544
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038908
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316545
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618173
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946994
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306744
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702005
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138156
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621857
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16125
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76638
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44999
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22826
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12213
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19288
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40945
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24816
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55963
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91786
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58718
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325228
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545732
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783179
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039616
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317293
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618971
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947885
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307713
(335.97, 7.51, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703049
