¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.31, 7.41, 371.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.278352
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.53557
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.05638
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.60798
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.18758
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.7927
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.42115
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806926
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07609
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36853
 (321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68738
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036346
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419791
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828497
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23026
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520725
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831553
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16494
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65524
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33057
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08825
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98602
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.40064
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.37561
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.35239
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.33094
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.31126
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.95395
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.85781
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.22312
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.57819
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.02878
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.51685
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.03879
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.59142
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.17195
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.77793
(321.61, 7.41, 371.63) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.40716
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971605
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172711
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78665
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022171
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275748
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549487
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845823
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167691
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518394
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901978
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323166
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787771
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30269
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87651
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51984
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24602
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07197
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01963
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04473
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20884
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07713
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3768
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62408
ú(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50528
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976422
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177022
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786776
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022298
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275913
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549666
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846035
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167926
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518614
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902224
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323459
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788047
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30301
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87688
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52025
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24647
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0725
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9982
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98662
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14129
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05381
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15154
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57767
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64643
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981239
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567688
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786983
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022535
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276151
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549903
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846313
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16824
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518973
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902603
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323891
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788532
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30352
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87746
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52092
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24722
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0727
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96439
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93828
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07491
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03203
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94232
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49147
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79125
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984467
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567964
„(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787275
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022864
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276467
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550275
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846715
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168654
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519449
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903098
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324426
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789137
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3042
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87821
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52176
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24815
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04363
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93114
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.909
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00968
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01179
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8891
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40759
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82555
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363602
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568289
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787642
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023232
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276885
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550711
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847189
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169139
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520021
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903757
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325132
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789888
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30504
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87917
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52282
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24935
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01502
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89842
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88045
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94561
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.993
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86829
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25339
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50657
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363974
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568702
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788075
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023711
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277388
…(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551272
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847778
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169789
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520709
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904487
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325964
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790796
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30606
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88028
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52411
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25084
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00014
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86633
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85269
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89803
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97573
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85168
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03994
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19605
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364413
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569158
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788575
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024201
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277959
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551888
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848447
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170539
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521495
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905373
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32691
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791852
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30726
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88161
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52559
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2525
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01048
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83482
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82569
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86703
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95993
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91647
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4383
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89365
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3649
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569685
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789143
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024831
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278626
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552603
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849215
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171372
ş(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522414
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906366
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328003
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793096
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30861
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88311
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52727
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2544
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02133
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80386
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79942
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8369
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98873
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98328
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5075
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02033
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365454
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570291
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789779
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025517
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27936
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553393
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850091
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172297
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523434
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907507
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329277
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794487
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31014
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88481
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5292
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2566
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0328
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81004
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76887
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8077
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.829
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05205
(321.93, 7.40, 371.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57708
